ModelGeography,SubGeography1,SubGeography2,Year,ServiceTech,NumInstances
INDIA,NER,AS,2021,2W_MS,2735527
INDIA,NER,AS,2021,2W_E,2735527
INDIA,NER,AS,2022,2W_MS,3003519
INDIA,NER,AS,2022,2W_E,3003519
INDIA,NER,AS,2023,2W_MS,3349261
INDIA,NER,AS,2023,2W_E,3349261
INDIA,NER,AS,2024,2W_MS,3763827
INDIA,NER,AS,2024,2W_E,3763827
INDIA,NER,AS,2025,2W_MS,4136532
INDIA,NER,AS,2025,2W_E,4136532
INDIA,NER,AS,2026,2W_MS,4484700
INDIA,NER,AS,2026,2W_E,4484700
INDIA,NER,AS,2027,2W_MS,4805554
INDIA,NER,AS,2027,2W_E,4805554
INDIA,NER,AS,2028,2W_MS,5097791
INDIA,NER,AS,2028,2W_E,5097791
INDIA,NER,AS,2029,2W_MS,5376798
INDIA,NER,AS,2029,2W_E,5376798
INDIA,NER,AS,2030,2W_MS,5671076
INDIA,NER,AS,2030,2W_E,5671076
INDIA,NER,AS,2031,2W_MS,5981460
INDIA,NER,AS,2031,2W_E,5981460
INDIA,NER,AS,2032,2W_MS,6308832
INDIA,NER,AS,2032,2W_E,6308832
INDIA,NER,AS,2033,2W_MS,6654121
INDIA,NER,AS,2033,2W_E,6654121
INDIA,NER,AS,2034,2W_MS,7018308
INDIA,NER,AS,2034,2W_E,7018308
INDIA,NER,AS,2035,2W_MS,7402427
INDIA,NER,AS,2035,2W_E,7402427
INDIA,NER,AS,2036,2W_MS,7807570
INDIA,NER,AS,2036,2W_E,7807570
INDIA,NER,AS,2037,2W_MS,8234887
INDIA,NER,AS,2037,2W_E,8234887
INDIA,NER,AS,2038,2W_MS,8685590
INDIA,NER,AS,2038,2W_E,8685590
INDIA,NER,AS,2039,2W_MS,9160962
INDIA,NER,AS,2039,2W_E,9160962
INDIA,NER,AS,2040,2W_MS,9662352
INDIA,NER,AS,2040,2W_E,9662352
INDIA,NER,AS,2041,2W_MS,10191183
INDIA,NER,AS,2041,2W_E,10191183
INDIA,ER,BR,2014,2W_MS,2187533
INDIA,ER,BR,2014,2W_E,2187533
INDIA,ER,BR,2015,2W_MS,2628209
INDIA,ER,BR,2015,2W_E,2628209
INDIA,ER,BR,2016,2W_MS,3154001
INDIA,ER,BR,2016,2W_E,3154001
INDIA,ER,BR,2017,2W_MS,3732265
INDIA,ER,BR,2017,2W_E,3732265
INDIA,ER,BR,2018,2W_MS,4558402
INDIA,ER,BR,2018,2W_E,4558402
INDIA,ER,BR,2019,2W_MS,5476499
INDIA,ER,BR,2019,2W_E,5476499
INDIA,ER,BR,2020,2W_MS,6515039
INDIA,ER,BR,2020,2W_E,6515039
INDIA,ER,BR,2021,2W_MS,7163032
INDIA,ER,BR,2021,2W_E,7163032
INDIA,ER,BR,2022,2W_MS,7811024
INDIA,ER,BR,2022,2W_E,7811024
INDIA,ER,BR,2023,2W_MS,8671562
INDIA,ER,BR,2023,2W_E,8671562
INDIA,ER,BR,2024,2W_MS,9968927
INDIA,ER,BR,2024,2W_E,9968927
INDIA,ER,BR,2025,2W_MS,11162101
INDIA,ER,BR,2025,2W_E,11162101
INDIA,ER,BR,2026,2W_MS,12230886
INDIA,ER,BR,2026,2W_E,12230886
INDIA,ER,BR,2027,2W_MS,13226342
INDIA,ER,BR,2027,2W_E,13226342
INDIA,ER,BR,2028,2W_MS,14141345
INDIA,ER,BR,2028,2W_E,14141345
INDIA,ER,BR,2029,2W_MS,15021818
INDIA,ER,BR,2029,2W_E,15021818
INDIA,ER,BR,2030,2W_MS,15863582
INDIA,ER,BR,2030,2W_E,15863582
INDIA,ER,BR,2031,2W_MS,16663622
INDIA,ER,BR,2031,2W_E,16663622
INDIA,ER,BR,2032,2W_MS,17504009
INDIA,ER,BR,2032,2W_E,17504009
INDIA,ER,BR,2033,2W_MS,18386780
INDIA,ER,BR,2033,2W_E,18386780
INDIA,ER,BR,2034,2W_MS,19314071
INDIA,ER,BR,2034,2W_E,19314071
INDIA,ER,BR,2035,2W_MS,20288127
INDIA,ER,BR,2035,2W_E,20288127
INDIA,ER,BR,2036,2W_MS,21311308
INDIA,ER,BR,2036,2W_E,21311308
INDIA,ER,BR,2037,2W_MS,22386091
INDIA,ER,BR,2037,2W_E,22386091
INDIA,ER,BR,2038,2W_MS,23515076
INDIA,ER,BR,2038,2W_E,23515076
INDIA,ER,BR,2039,2W_MS,24701000
INDIA,ER,BR,2039,2W_E,24701000
INDIA,ER,BR,2040,2W_MS,25946733
INDIA,ER,BR,2040,2W_E,25946733
INDIA,ER,BR,2041,2W_MS,27255291
INDIA,ER,BR,2041,2W_E,27255291
INDIA,WR,CG,2014,2W_MS,2214287
INDIA,WR,CG,2014,2W_E,2214287
INDIA,WR,CG,2015,2W_MS,2511896
INDIA,WR,CG,2015,2W_E,2511896
INDIA,WR,CG,2016,2W_MS,2792902
INDIA,WR,CG,2016,2W_E,2792902
INDIA,WR,CG,2017,2W_MS,3097178
INDIA,WR,CG,2017,2W_E,3097178
INDIA,WR,CG,2018,2W_MS,3462729
INDIA,WR,CG,2018,2W_E,3462729
INDIA,WR,CG,2019,2W_MS,3869906
INDIA,WR,CG,2019,2W_E,3869906
INDIA,WR,CG,2020,2W_MS,4312078
INDIA,WR,CG,2020,2W_E,4312078
INDIA,WR,CG,2021,2W_MS,4564705
INDIA,WR,CG,2021,2W_E,4564705
INDIA,WR,CG,2022,2W_MS,4811179
INDIA,WR,CG,2022,2W_E,4811179
INDIA,WR,CG,2023,2W_MS,5101086
INDIA,WR,CG,2023,2W_E,5101086
INDIA,WR,CG,2024,2W_MS,5580532
INDIA,WR,CG,2024,2W_E,5580532
INDIA,WR,CG,2025,2W_MS,6026363
INDIA,WR,CG,2025,2W_E,6026363
INDIA,WR,CG,2026,2W_MS,6435595
INDIA,WR,CG,2026,2W_E,6435595
INDIA,WR,CG,2027,2W_MS,6828914
INDIA,WR,CG,2027,2W_E,6828914
INDIA,WR,CG,2028,2W_MS,7204536
INDIA,WR,CG,2028,2W_E,7204536
INDIA,WR,CG,2029,2W_MS,7600818
INDIA,WR,CG,2029,2W_E,7600818
INDIA,WR,CG,2030,2W_MS,8018899
INDIA,WR,CG,2030,2W_E,8018899
INDIA,WR,CG,2031,2W_MS,8459974
INDIA,WR,CG,2031,2W_E,8459974
INDIA,WR,CG,2032,2W_MS,8925312
INDIA,WR,CG,2032,2W_E,8925312
INDIA,WR,CG,2033,2W_MS,9416245
INDIA,WR,CG,2033,2W_E,9416245
INDIA,WR,CG,2034,2W_MS,9934182
INDIA,WR,CG,2034,2W_E,9934182
INDIA,WR,CG,2035,2W_MS,10480607
INDIA,WR,CG,2035,2W_E,10480607
INDIA,WR,CG,2036,2W_MS,11057090
INDIA,WR,CG,2036,2W_E,11057090
INDIA,WR,CG,2037,2W_MS,11665280
INDIA,WR,CG,2037,2W_E,11665280
INDIA,WR,CG,2038,2W_MS,12306925
INDIA,WR,CG,2038,2W_E,12306925
INDIA,WR,CG,2039,2W_MS,12983862
INDIA,WR,CG,2039,2W_E,12983862
INDIA,WR,CG,2040,2W_MS,13698034
INDIA,WR,CG,2040,2W_E,13698034
INDIA,WR,CG,2041,2W_MS,14451489
INDIA,WR,CG,2041,2W_E,14451489
INDIA,NR,DL,2014,2W_MS,3656067
INDIA,NR,DL,2014,2W_E,3656067
INDIA,NR,DL,2015,2W_MS,3860317
INDIA,NR,DL,2015,2W_E,3860317
INDIA,NR,DL,2016,2W_MS,4121288
INDIA,NR,DL,2016,2W_E,4121288
INDIA,NR,DL,2017,2W_MS,4417878
INDIA,NR,DL,2017,2W_E,4417878
INDIA,NR,DL,2018,2W_MS,4725083
INDIA,NR,DL,2018,2W_E,4725083
INDIA,NR,DL,2019,2W_MS,5031500
INDIA,NR,DL,2019,2W_E,5031500
INDIA,NR,DL,2020,2W_MS,5263664
INDIA,NR,DL,2020,2W_E,5263664
INDIA,NR,DL,2021,2W_MS,5371473
INDIA,NR,DL,2021,2W_E,5371473
INDIA,NR,DL,2022,2W_MS,5463328
INDIA,NR,DL,2022,2W_E,5463328
INDIA,NR,DL,2023,2W_MS,5675690
INDIA,NR,DL,2023,2W_E,5675690
INDIA,NR,DL,2024,2W_MS,5995574
INDIA,NR,DL,2024,2W_E,5995574
INDIA,NR,DL,2025,2W_MS,6299694
INDIA,NR,DL,2025,2W_E,6299694
INDIA,NR,DL,2026,2W_MS,6619241
INDIA,NR,DL,2026,2W_E,6619241
INDIA,NR,DL,2027,2W_MS,6954997
INDIA,NR,DL,2027,2W_E,6954997
INDIA,NR,DL,2028,2W_MS,7307784
INDIA,NR,DL,2028,2W_E,7307784
INDIA,NR,DL,2029,2W_MS,7678465
INDIA,NR,DL,2029,2W_E,7678465
INDIA,NR,DL,2030,2W_MS,8067949
INDIA,NR,DL,2030,2W_E,8067949
INDIA,NR,DL,2031,2W_MS,8477189
INDIA,NR,DL,2031,2W_E,8477189
INDIA,NR,DL,2032,2W_MS,8907188
INDIA,NR,DL,2032,2W_E,8907188
INDIA,NR,DL,2033,2W_MS,9358998
INDIA,NR,DL,2033,2W_E,9358998
INDIA,NR,DL,2034,2W_MS,9833726
INDIA,NR,DL,2034,2W_E,9833726
INDIA,NR,DL,2035,2W_MS,10332534
INDIA,NR,DL,2035,2W_E,10332534
INDIA,NR,DL,2036,2W_MS,10856643
INDIA,NR,DL,2036,2W_E,10856643
INDIA,NR,DL,2037,2W_MS,11407338
INDIA,NR,DL,2037,2W_E,11407338
INDIA,NR,DL,2038,2W_MS,11985966
INDIA,NR,DL,2038,2W_E,11985966
INDIA,NR,DL,2039,2W_MS,12593944
INDIA,NR,DL,2039,2W_E,12593944
INDIA,NR,DL,2040,2W_MS,13232762
INDIA,NR,DL,2040,2W_E,13232762
INDIA,NR,DL,2041,2W_MS,13903983
INDIA,NR,DL,2041,2W_E,13903983
INDIA,WR,GA,2014,2W_MS,478022
INDIA,WR,GA,2014,2W_E,478022
INDIA,WR,GA,2015,2W_MS,510425
INDIA,WR,GA,2015,2W_E,510425
INDIA,WR,GA,2016,2W_MS,543503
INDIA,WR,GA,2016,2W_E,543503
INDIA,WR,GA,2017,2W_MS,579981
INDIA,WR,GA,2017,2W_E,579981
INDIA,WR,GA,2018,2W_MS,619091
INDIA,WR,GA,2018,2W_E,619091
INDIA,WR,GA,2019,2W_MS,649648
INDIA,WR,GA,2019,2W_E,649648
INDIA,WR,GA,2020,2W_MS,674256
INDIA,WR,GA,2020,2W_E,674256
INDIA,WR,GA,2021,2W_MS,682240
INDIA,WR,GA,2021,2W_E,682240
INDIA,WR,GA,2022,2W_MS,694402
INDIA,WR,GA,2022,2W_E,694402
INDIA,WR,GA,2023,2W_MS,723595
INDIA,WR,GA,2023,2W_E,723595
INDIA,WR,GA,2024,2W_MS,762018
INDIA,WR,GA,2024,2W_E,762018
INDIA,WR,GA,2025,2W_MS,802482
INDIA,WR,GA,2025,2W_E,802482
INDIA,WR,GA,2026,2W_MS,845094
INDIA,WR,GA,2026,2W_E,845094
INDIA,WR,GA,2027,2W_MS,889969
INDIA,WR,GA,2027,2W_E,889969
INDIA,WR,GA,2028,2W_MS,937226
INDIA,WR,GA,2028,2W_E,937226
INDIA,WR,GA,2029,2W_MS,986993
INDIA,WR,GA,2029,2W_E,986993
INDIA,WR,GA,2030,2W_MS,1039403
INDIA,WR,GA,2030,2W_E,1039403
INDIA,WR,GA,2031,2W_MS,1094597
INDIA,WR,GA,2031,2W_E,1094597
INDIA,WR,GA,2032,2W_MS,1152720
INDIA,WR,GA,2032,2W_E,1152720
INDIA,WR,GA,2033,2W_MS,1213930
INDIA,WR,GA,2033,2W_E,1213930
INDIA,WR,GA,2034,2W_MS,1278390
INDIA,WR,GA,2034,2W_E,1278390
INDIA,WR,GA,2035,2W_MS,1346274
INDIA,WR,GA,2035,2W_E,1346274
INDIA,WR,GA,2036,2W_MS,1417761
INDIA,WR,GA,2036,2W_E,1417761
INDIA,WR,GA,2037,2W_MS,1493045
INDIA,WR,GA,2037,2W_E,1493045
INDIA,WR,GA,2038,2W_MS,1572326
INDIA,WR,GA,2038,2W_E,1572326
INDIA,WR,GA,2039,2W_MS,1655818
INDIA,WR,GA,2039,2W_E,1655818
INDIA,WR,GA,2040,2W_MS,1743743
INDIA,WR,GA,2040,2W_E,1743743
INDIA,WR,GA,2041,2W_MS,1836336
INDIA,WR,GA,2041,2W_E,1836336
INDIA,WR,GJ,2014,2W_MS,8773409
INDIA,WR,GJ,2014,2W_E,8773409
INDIA,WR,GJ,2015,2W_MS,9496330
INDIA,WR,GJ,2015,2W_E,9496330
INDIA,WR,GJ,2016,2W_MS,10230355
INDIA,WR,GJ,2016,2W_E,10230355
INDIA,WR,GJ,2017,2W_MS,11019898
INDIA,WR,GJ,2017,2W_E,11019898
INDIA,WR,GJ,2018,2W_MS,11942976
INDIA,WR,GJ,2018,2W_E,11942976
INDIA,WR,GJ,2019,2W_MS,12819566
INDIA,WR,GJ,2019,2W_E,12819566
INDIA,WR,GJ,2020,2W_MS,13605446
INDIA,WR,GJ,2020,2W_E,13605446
INDIA,WR,GJ,2021,2W_MS,13911205
INDIA,WR,GJ,2021,2W_E,13911205
INDIA,WR,GJ,2022,2W_MS,14344822
INDIA,WR,GJ,2022,2W_E,14344822
INDIA,WR,GJ,2023,2W_MS,15062593
INDIA,WR,GJ,2023,2W_E,15062593
INDIA,WR,GJ,2024,2W_MS,16033896
INDIA,WR,GJ,2024,2W_E,16033896
INDIA,WR,GJ,2025,2W_MS,16964440
INDIA,WR,GJ,2025,2W_E,16964440
INDIA,WR,GJ,2026,2W_MS,17850533
INDIA,WR,GJ,2026,2W_E,17850533
INDIA,WR,GJ,2027,2W_MS,18782909
INDIA,WR,GJ,2027,2W_E,18782909
INDIA,WR,GJ,2028,2W_MS,19763986
INDIA,WR,GJ,2028,2W_E,19763986
INDIA,WR,GJ,2029,2W_MS,20796307
INDIA,WR,GJ,2029,2W_E,20796307
INDIA,WR,GJ,2030,2W_MS,21882547
INDIA,WR,GJ,2030,2W_E,21882547
INDIA,WR,GJ,2031,2W_MS,23025525
INDIA,WR,GJ,2031,2W_E,23025525
INDIA,WR,GJ,2032,2W_MS,24228204
INDIA,WR,GJ,2032,2W_E,24228204
INDIA,WR,GJ,2033,2W_MS,25493701
INDIA,WR,GJ,2033,2W_E,25493701
INDIA,WR,GJ,2034,2W_MS,26825299
INDIA,WR,GJ,2034,2W_E,26825299
INDIA,WR,GJ,2035,2W_MS,28226448
INDIA,WR,GJ,2035,2W_E,28226448
INDIA,WR,GJ,2036,2W_MS,29700784
INDIA,WR,GJ,2036,2W_E,29700784
INDIA,WR,GJ,2037,2W_MS,31252127
INDIA,WR,GJ,2037,2W_E,31252127
INDIA,WR,GJ,2038,2W_MS,32884501
INDIA,WR,GJ,2038,2W_E,32884501
INDIA,WR,GJ,2039,2W_MS,34602138
INDIA,WR,GJ,2039,2W_E,34602138
INDIA,WR,GJ,2040,2W_MS,36409491
INDIA,WR,GJ,2040,2W_E,36409491
INDIA,WR,GJ,2041,2W_MS,38311246
INDIA,WR,GJ,2041,2W_E,38311246
INDIA,NR,HP,2014,2W_MS,342811
INDIA,NR,HP,2014,2W_E,342811
INDIA,NR,HP,2015,2W_MS,389670
INDIA,NR,HP,2015,2W_E,389670
INDIA,NR,HP,2016,2W_MS,439137
INDIA,NR,HP,2016,2W_E,439137
INDIA,NR,HP,2017,2W_MS,495746
INDIA,NR,HP,2017,2W_E,495746
INDIA,NR,HP,2018,2W_MS,560550
INDIA,NR,HP,2018,2W_E,560550
INDIA,NR,HP,2019,2W_MS,621781
INDIA,NR,HP,2019,2W_E,621781
INDIA,NR,HP,2020,2W_MS,678139
INDIA,NR,HP,2020,2W_E,678139
INDIA,NR,HP,2021,2W_MS,729611
INDIA,NR,HP,2021,2W_E,729611
INDIA,NR,HP,2022,2W_MS,771741
INDIA,NR,HP,2022,2W_E,771741
INDIA,NR,HP,2023,2W_MS,821917
INDIA,NR,HP,2023,2W_E,821917
INDIA,NR,HP,2024,2W_MS,901091
INDIA,NR,HP,2024,2W_E,901091
INDIA,NR,HP,2025,2W_MS,974872
INDIA,NR,HP,2025,2W_E,974872
INDIA,NR,HP,2026,2W_MS,1042720
INDIA,NR,HP,2026,2W_E,1042720
INDIA,NR,HP,2027,2W_MS,1108034
INDIA,NR,HP,2027,2W_E,1108034
INDIA,NR,HP,2028,2W_MS,1170498
INDIA,NR,HP,2028,2W_E,1170498
INDIA,NR,HP,2029,2W_MS,1229885
INDIA,NR,HP,2029,2W_E,1229885
INDIA,NR,HP,2030,2W_MS,1292285
INDIA,NR,HP,2030,2W_E,1292285
INDIA,NR,HP,2031,2W_MS,1357852
INDIA,NR,HP,2031,2W_E,1357852
INDIA,NR,HP,2032,2W_MS,1426745
INDIA,NR,HP,2032,2W_E,1426745
INDIA,NR,HP,2033,2W_MS,1499133
INDIA,NR,HP,2033,2W_E,1499133
INDIA,NR,HP,2034,2W_MS,1575194
INDIA,NR,HP,2034,2W_E,1575194
INDIA,NR,HP,2035,2W_MS,1655114
INDIA,NR,HP,2035,2W_E,1655114
INDIA,NR,HP,2036,2W_MS,1739089
INDIA,NR,HP,2036,2W_E,1739089
INDIA,NR,HP,2037,2W_MS,1827324
INDIA,NR,HP,2037,2W_E,1827324
INDIA,NR,HP,2038,2W_MS,1920037
INDIA,NR,HP,2038,2W_E,1920037
INDIA,NR,HP,2039,2W_MS,2017452
INDIA,NR,HP,2039,2W_E,2017452
INDIA,NR,HP,2040,2W_MS,2119811
INDIA,NR,HP,2040,2W_E,2119811
INDIA,NR,HP,2041,2W_MS,2227363
INDIA,NR,HP,2041,2W_E,2227363
INDIA,NR,HR,2014,2W_MS,3170366
INDIA,NR,HR,2014,2W_E,3170366
INDIA,NR,HR,2015,2W_MS,3457748
INDIA,NR,HR,2015,2W_E,3457748
INDIA,NR,HR,2016,2W_MS,3768028
INDIA,NR,HR,2016,2W_E,3768028
INDIA,NR,HR,2017,2W_MS,4096755
INDIA,NR,HR,2017,2W_E,4096755
INDIA,NR,HR,2018,2W_MS,4474655
INDIA,NR,HR,2018,2W_E,4474655
INDIA,NR,HR,2019,2W_MS,4903462
INDIA,NR,HR,2019,2W_E,4903462
INDIA,NR,HR,2020,2W_MS,5311545
INDIA,NR,HR,2020,2W_E,5311545
INDIA,NR,HR,2021,2W_MS,5528737
INDIA,NR,HR,2021,2W_E,5528737
INDIA,NR,HR,2022,2W_MS,5737244
INDIA,NR,HR,2022,2W_E,5737244
INDIA,NR,HR,2023,2W_MS,6004332
INDIA,NR,HR,2023,2W_E,6004332
INDIA,NR,HR,2024,2W_MS,6462708
INDIA,NR,HR,2024,2W_E,6462708
INDIA,NR,HR,2025,2W_MS,6882072
INDIA,NR,HR,2025,2W_E,6882072
INDIA,NR,HR,2026,2W_MS,7283990
INDIA,NR,HR,2026,2W_E,7283990
INDIA,NR,HR,2027,2W_MS,7666841
INDIA,NR,HR,2027,2W_E,7666841
INDIA,NR,HR,2028,2W_MS,8069816
INDIA,NR,HR,2028,2W_E,8069816
INDIA,NR,HR,2029,2W_MS,8493970
INDIA,NR,HR,2029,2W_E,8493970
INDIA,NR,HR,2030,2W_MS,8940420
INDIA,NR,HR,2030,2W_E,8940420
INDIA,NR,HR,2031,2W_MS,9410334
INDIA,NR,HR,2031,2W_E,9410334
INDIA,NR,HR,2032,2W_MS,9904948
INDIA,NR,HR,2032,2W_E,9904948
INDIA,NR,HR,2033,2W_MS,10425559
INDIA,NR,HR,2033,2W_E,10425559
INDIA,NR,HR,2034,2W_MS,10973534
INDIA,NR,HR,2034,2W_E,10973534
INDIA,NR,HR,2035,2W_MS,11550310
INDIA,NR,HR,2035,2W_E,11550310
INDIA,NR,HR,2036,2W_MS,12157402
INDIA,NR,HR,2036,2W_E,12157402
INDIA,NR,HR,2037,2W_MS,12796404
INDIA,NR,HR,2037,2W_E,12796404
INDIA,NR,HR,2038,2W_MS,13468992
INDIA,NR,HR,2038,2W_E,13468992
INDIA,NR,HR,2039,2W_MS,14176932
INDIA,NR,HR,2039,2W_E,14176932
INDIA,NR,HR,2040,2W_MS,14922081
INDIA,NR,HR,2040,2W_E,14922081
INDIA,NR,HR,2041,2W_MS,15706396
INDIA,NR,HR,2041,2W_E,15706396
INDIA,ER,JH,2014,2W_MS,1609643
INDIA,ER,JH,2014,2W_E,1609643
INDIA,ER,JH,2015,2W_MS,1818151
INDIA,ER,JH,2015,2W_E,1818151
INDIA,ER,JH,2016,2W_MS,2078268
INDIA,ER,JH,2016,2W_E,2078268
INDIA,ER,JH,2017,2W_MS,2387052
INDIA,ER,JH,2017,2W_E,2387052
INDIA,ER,JH,2018,2W_MS,2802098
INDIA,ER,JH,2018,2W_E,2802098
INDIA,ER,JH,2019,2W_MS,3224699
INDIA,ER,JH,2019,2W_E,3224699
INDIA,ER,JH,2020,2W_MS,3634860
INDIA,ER,JH,2020,2W_E,3634860
INDIA,ER,JH,2021,2W_MS,3933132
INDIA,ER,JH,2021,2W_E,3933132
INDIA,ER,JH,2022,2W_MS,4221011
INDIA,ER,JH,2022,2W_E,4221011
INDIA,ER,JH,2023,2W_MS,4553666
INDIA,ER,JH,2023,2W_E,4553666
INDIA,ER,JH,2024,2W_MS,5083372
INDIA,ER,JH,2024,2W_E,5083372
INDIA,ER,JH,2025,2W_MS,5556432
INDIA,ER,JH,2025,2W_E,5556432
INDIA,ER,JH,2026,2W_MS,5995952
INDIA,ER,JH,2026,2W_E,5995952
INDIA,ER,JH,2027,2W_MS,6399097
INDIA,ER,JH,2027,2W_E,6399097
INDIA,ER,JH,2028,2W_MS,6786321
INDIA,ER,JH,2028,2W_E,6786321
INDIA,ER,JH,2029,2W_MS,7155912
INDIA,ER,JH,2029,2W_E,7155912
INDIA,ER,JH,2030,2W_MS,7545632
INDIA,ER,JH,2030,2W_E,7545632
INDIA,ER,JH,2031,2W_MS,7956576
INDIA,ER,JH,2031,2W_E,7956576
INDIA,ER,JH,2032,2W_MS,8389900
INDIA,ER,JH,2032,2W_E,8389900
INDIA,ER,JH,2033,2W_MS,8846823
INDIA,ER,JH,2033,2W_E,8846823
INDIA,ER,JH,2034,2W_MS,9328632
INDIA,ER,JH,2034,2W_E,9328632
INDIA,ER,JH,2035,2W_MS,9836680
INDIA,ER,JH,2035,2W_E,9836680
INDIA,ER,JH,2036,2W_MS,10372397
INDIA,ER,JH,2036,2W_E,10372397
INDIA,ER,JH,2037,2W_MS,10937290
INDIA,ER,JH,2037,2W_E,10937290
INDIA,ER,JH,2038,2W_MS,11532948
INDIA,ER,JH,2038,2W_E,11532948
INDIA,ER,JH,2039,2W_MS,12161045
INDIA,ER,JH,2039,2W_E,12161045
INDIA,ER,JH,2040,2W_MS,12823349
INDIA,ER,JH,2040,2W_E,12823349
INDIA,ER,JH,2041,2W_MS,13521724
INDIA,ER,JH,2041,2W_E,13521724
INDIA,NR,JK,2014,2W_MS,410293
INDIA,NR,JK,2014,2W_E,410293
INDIA,NR,JK,2015,2W_MS,449463
INDIA,NR,JK,2015,2W_E,449463
INDIA,NR,JK,2016,2W_MS,494824
INDIA,NR,JK,2016,2W_E,494824
INDIA,NR,JK,2017,2W_MS,550142
INDIA,NR,JK,2017,2W_E,550142
INDIA,NR,JK,2018,2W_MS,630179
INDIA,NR,JK,2018,2W_E,630179
INDIA,NR,JK,2019,2W_MS,709650
INDIA,NR,JK,2019,2W_E,709650
INDIA,NR,JK,2020,2W_MS,791392
INDIA,NR,JK,2020,2W_E,791392
INDIA,NR,JK,2021,2W_MS,856552
INDIA,NR,JK,2021,2W_E,856552
INDIA,NR,JK,2022,2W_MS,917991
INDIA,NR,JK,2022,2W_E,917991
INDIA,NR,JK,2023,2W_MS,987885
INDIA,NR,JK,2023,2W_E,987885
INDIA,NR,JK,2024,2W_MS,1079328
INDIA,NR,JK,2024,2W_E,1079328
INDIA,NR,JK,2025,2W_MS,1164249
INDIA,NR,JK,2025,2W_E,1164249
INDIA,NR,JK,2026,2W_MS,1242112
INDIA,NR,JK,2026,2W_E,1242112
INDIA,NR,JK,2027,2W_MS,1316874
INDIA,NR,JK,2027,2W_E,1316874
INDIA,NR,JK,2028,2W_MS,1388211
INDIA,NR,JK,2028,2W_E,1388211
INDIA,NR,JK,2029,2W_MS,1463412
INDIA,NR,JK,2029,2W_E,1463412
INDIA,NR,JK,2030,2W_MS,1542686
