EnergyStorTech,ModelGeography,InstYear,Year,FixedCost,Efficiency
FOURHR_BATTERY,INDIA,2025,2029,2043.912441,0.8
FOURHR_BATTERY,INDIA,2025,2030,2043.912441,0.8
FOURHR_BATTERY,INDIA,2025,2031,2043.912441,0.8
FOURHR_BATTERY,INDIA,2026,2026,1953.054159,0.8
FOURHR_BATTERY,INDIA,2026,2027,1953.054159,0.8
FOURHR_BATTERY,INDIA,2026,2028,1953.054159,0.8
FOURHR_BATTERY,INDIA,2026,2029,1953.054159,0.8
FOURHR_BATTERY,INDIA,2026,2030,1953.054159,0.8
FOURHR_BATTERY,INDIA,2026,2031,1953.054159,0.8
FOURHR_BATTERY,INDIA,2027,2027,1906.148743,0.8
FOURHR_BATTERY,INDIA,2027,2028,1906.148743,0.8
FOURHR_BATTERY,INDIA,2027,2029,1906.148743,0.8
FOURHR_BATTERY,INDIA,2027,2030,1906.148743,0.8
FOURHR_BATTERY,INDIA,2027,2031,1906.148743,0.8
FOURHR_BATTERY,INDIA,2028,2028,1862.420678,0.8
FOURHR_BATTERY,INDIA,2028,2029,1862.420678,0.8
FOURHR_BATTERY,INDIA,2028,2030,1862.420678,0.8
FOURHR_BATTERY,INDIA,2028,2031,1862.420678,0.8
FOURHR_BATTERY,INDIA,2029,2029,1821.733712,0.8
FOURHR_BATTERY,INDIA,2029,2030,1821.733712,0.8
FOURHR_BATTERY,INDIA,2029,2031,1821.733712,0.8
FOURHR_BATTERY,INDIA,2030,2030,1783.958511,0.8
FOURHR_BATTERY,INDIA,2030,2031,1783.958511,0.8
FOURHR_BATTERY,INDIA,2031,2031,1748.972331,0.8
SIXHR_BATTERY,INDIA,2020,2021,2431.525668,0.8
SIXHR_BATTERY,INDIA,2020,2022,2431.525668,0.8
SIXHR_BATTERY,INDIA,2020,2023,2431.525668,0.8
SIXHR_BATTERY,INDIA,2020,2024,2431.525668,0.8
SIXHR_BATTERY,INDIA,2020,2025,2431.525668,0.8
SIXHR_BATTERY,INDIA,2020,2026,2431.525668,0.8
SIXHR_BATTERY,INDIA,2020,2027,2431.525668,0.8
SIXHR_BATTERY,INDIA,2020,2028,2431.525668,0.8
SIXHR_BATTERY,INDIA,2020,2029,2431.525668,0.8
SIXHR_BATTERY,INDIA,2020,2030,2431.525668,0.8
SIXHR_BATTERY,INDIA,2020,2031,2431.525668,0.8
SIXHR_BATTERY,INDIA,2021,2021,2319.168534,0.8
SIXHR_BATTERY,INDIA,2021,2022,2319.168534,0.8
SIXHR_BATTERY,INDIA,2021,2023,2319.168534,0.8
SIXHR_BATTERY,INDIA,2021,2024,2319.168534,0.8
SIXHR_BATTERY,INDIA,2021,2025,2319.168534,0.8
SIXHR_BATTERY,INDIA,2021,2026,2319.168534,0.8
SIXHR_BATTERY,INDIA,2021,2027,2319.168534,0.8
SIXHR_BATTERY,INDIA,2021,2028,2319.168534,0.8
SIXHR_BATTERY,INDIA,2021,2029,2319.168534,0.8
SIXHR_BATTERY,INDIA,2021,2030,2319.168534,0.8
SIXHR_BATTERY,INDIA,2021,2031,2319.168534,0.8
SIXHR_BATTERY,INDIA,2022,2022,2177.669781,0.8
SIXHR_BATTERY,INDIA,2022,2023,2177.669781,0.8
SIXHR_BATTERY,INDIA,2022,2024,2177.669781,0.8
SIXHR_BATTERY,INDIA,2022,2025,2177.669781,0.8
SIXHR_BATTERY,INDIA,2022,2026,2177.669781,0.8
SIXHR_BATTERY,INDIA,2022,2027,2177.669781,0.8
SIXHR_BATTERY,INDIA,2022,2028,2177.669781,0.8
SIXHR_BATTERY,INDIA,2022,2029,2177.669781,0.8
SIXHR_BATTERY,INDIA,2022,2030,2177.669781,0.8
SIXHR_BATTERY,INDIA,2022,2031,2177.669781,0.8
SIXHR_BATTERY,INDIA,2023,2023,2044.433581,0.8
SIXHR_BATTERY,INDIA,2023,2024,2044.433581,0.8
SIXHR_BATTERY,INDIA,2023,2025,2044.433581,0.8
SIXHR_BATTERY,INDIA,2023,2026,2044.433581,0.8
SIXHR_BATTERY,INDIA,2023,2027,2044.433581,0.8
SIXHR_BATTERY,INDIA,2023,2028,2044.433581,0.8
SIXHR_BATTERY,INDIA,2023,2029,2044.433581,0.8
SIXHR_BATTERY,INDIA,2023,2030,2044.433581,0.8
SIXHR_BATTERY,INDIA,2023,2031,2044.433581,0.8
SIXHR_BATTERY,INDIA,2024,2024,1918.782711,0.8
SIXHR_BATTERY,INDIA,2024,2025,1918.782711,0.8
SIXHR_BATTERY,INDIA,2024,2026,1918.782711,0.8
SIXHR_BATTERY,INDIA,2024,2027,1918.782711,0.8
SIXHR_BATTERY,INDIA,2024,2028,1918.782711,0.8
SIXHR_BATTERY,INDIA,2024,2029,1918.782711,0.8
SIXHR_BATTERY,INDIA,2024,2030,1918.782711,0.8
SIXHR_BATTERY,INDIA,2024,2031,1918.782711,0.8
SIXHR_BATTERY,INDIA,2025,2025,1800.085837,0.8
SIXHR_BATTERY,INDIA,2025,2026,1800.085837,0.8
SIXHR_BATTERY,INDIA,2025,2027,1800.085837,0.8
SIXHR_BATTERY,INDIA,2025,2028,1800.085837,0.8
SIXHR_BATTERY,INDIA,2025,2029,1800.085837,0.8
SIXHR_BATTERY,INDIA,2025,2030,1800.085837,0.8
SIXHR_BATTERY,INDIA,2025,2031,1800.085837,0.8
SIXHR_BATTERY,INDIA,2026,2026,1718.361827,0.8
SIXHR_BATTERY,INDIA,2026,2027,1718.361827,0.8
SIXHR_BATTERY,INDIA,2026,2028,1718.361827,0.8
SIXHR_BATTERY,INDIA,2026,2029,1718.361827,0.8
SIXHR_BATTERY,INDIA,2026,2030,1718.361827,0.8
SIXHR_BATTERY,INDIA,2026,2031,1718.361827,0.8
SIXHR_BATTERY,INDIA,2027,2027,1666.962406,0.8
SIXHR_BATTERY,INDIA,2027,2028,1666.962406,0.8
SIXHR_BATTERY,INDIA,2027,2029,1666.962406,0.8
SIXHR_BATTERY,INDIA,2027,2030,1666.962406,0.8
SIXHR_BATTERY,INDIA,2027,2031,1666.962406,0.8
SIXHR_BATTERY,INDIA,2028,2028,1618.654455,0.8
SIXHR_BATTERY,INDIA,2028,2029,1618.654455,0.8
SIXHR_BATTERY,INDIA,2028,2030,1618.654455,0.8
SIXHR_BATTERY,INDIA,2028,2031,1618.654455,0.8
SIXHR_BATTERY,INDIA,2029,2029,1573.300081,0.8
SIXHR_BATTERY,INDIA,2029,2030,1573.300081,0.8
SIXHR_BATTERY,INDIA,2029,2031,1573.300081,0.8
SIXHR_BATTERY,INDIA,2030,2030,1530.768282,0.8
SIXHR_BATTERY,INDIA,2030,2031,1530.768282,0.8
SIXHR_BATTERY,INDIA,2031,2031,1490.934614,0.8
PUMPED_STOR,INDIA,2020,2021,2386.551495,0.75
PUMPED_STOR,INDIA,2020,2022,2386.551495,0.75
PUMPED_STOR,INDIA,2020,2023,2386.551495,0.75
PUMPED_STOR,INDIA,2020,2024,2386.551495,0.75
PUMPED_STOR,INDIA,2020,2025,2386.551495,0.75
PUMPED_STOR,INDIA,2020,2026,2386.551495,0.75
PUMPED_STOR,INDIA,2020,2027,2386.551495,0.75
PUMPED_STOR,INDIA,2020,2028,2386.551495,0.75
PUMPED_STOR,INDIA,2020,2029,2386.551495,0.75
PUMPED_STOR,INDIA,2020,2030,2386.551495,0.75
PUMPED_STOR,INDIA,2020,2031,2386.551495,0.75
PUMPED_STOR,INDIA,2021,2021,2386.551495,0.75
PUMPED_STOR,INDIA,2021,2022,2386.551495,0.75
PUMPED_STOR,INDIA,2021,2023,2386.551495,0.75
PUMPED_STOR,INDIA,2021,2024,2386.551495,0.75
PUMPED_STOR,INDIA,2021,2025,2386.551495,0.75
PUMPED_STOR,INDIA,2021,2026,2386.551495,0.75
PUMPED_STOR,INDIA,2021,2027,2386.551495,0.75
PUMPED_STOR,INDIA,2021,2028,2386.551495,0.75
PUMPED_STOR,INDIA,2021,2029,2386.551495,0.75
PUMPED_STOR,INDIA,2021,2030,2386.551495,0.75
PUMPED_STOR,INDIA,2021,2031,2386.551495,0.75
PUMPED_STOR,INDIA,2022,2022,2386.551495,0.75
PUMPED_STOR,INDIA,2022,2023,2386.551495,0.75
PUMPED_STOR,INDIA,2022,2024,2386.551495,0.75
PUMPED_STOR,INDIA,2022,2025,2386.551495,0.75
PUMPED_STOR,INDIA,2022,2026,2386.551495,0.75
PUMPED_STOR,INDIA,2022,2027,2386.551495,0.75
PUMPED_STOR,INDIA,2022,2028,2386.551495,0.75
PUMPED_STOR,INDIA,2022,2029,2386.551495,0.75
PUMPED_STOR,INDIA,2022,2030,2386.551495,0.75
PUMPED_STOR,INDIA,2022,2031,2386.551495,0.75
PUMPED_STOR,INDIA,2023,2023,2386.551495,0.75
PUMPED_STOR,INDIA,2023,2024,2386.551495,0.75
PUMPED_STOR,INDIA,2023,2025,2386.551495,0.75
PUMPED_STOR,INDIA,2023,2026,2386.551495,0.75
PUMPED_STOR,INDIA,2023,2027,2386.551495,0.75
PUMPED_STOR,INDIA,2023,2028,2386.551495,0.75
PUMPED_STOR,INDIA,2023,2029,2386.551495,0.75
PUMPED_STOR,INDIA,2023,2030,2386.551495,0.75
PUMPED_STOR,INDIA,2023,2031,2386.551495,0.75
PUMPED_STOR,INDIA,2024,2024,2386.551495,0.75
PUMPED_STOR,INDIA,2024,2025,2386.551495,0.75
PUMPED_STOR,INDIA,2024,2026,2386.551495,0.75
PUMPED_STOR,INDIA,2024,2027,2386.551495,0.75
PUMPED_STOR,INDIA,2024,2028,2386.551495,0.75
PUMPED_STOR,INDIA,2024,2029,2386.551495,0.75
PUMPED_STOR,INDIA,2024,2030,2386.551495,0.75
PUMPED_STOR,INDIA,2024,2031,2386.551495,0.75
PUMPED_STOR,INDIA,2025,2025,2386.551495,0.75
PUMPED_STOR,INDIA,2025,2026,2386.551495,0.75
PUMPED_STOR,INDIA,2025,2027,2386.551495,0.75
PUMPED_STOR,INDIA,2025,2028,2386.551495,0.75
PUMPED_STOR,INDIA,2025,2029,2386.551495,0.75
PUMPED_STOR,INDIA,2025,2030,2386.551495,0.75
PUMPED_STOR,INDIA,2025,2031,2386.551495,0.75
PUMPED_STOR,INDIA,2026,2026,2386.551495,0.75
PUMPED_STOR,INDIA,2026,2027,2386.551495,0.75
PUMPED_STOR,INDIA,2026,2028,2386.551495,0.75
PUMPED_STOR,INDIA,2026,2029,2386.551495,0.75
PUMPED_STOR,INDIA,2026,2030,2386.551495,0.75
PUMPED_STOR,INDIA,2026,2031,2386.551495,0.75
PUMPED_STOR,INDIA,2027,2027,2386.551495,0.75
PUMPED_STOR,INDIA,2027,2028,2386.551495,0.75
PUMPED_STOR,INDIA,2027,2029,2386.551495,0.75
PUMPED_STOR,INDIA,2027,2030,2386.551495,0.75
PUMPED_STOR,INDIA,2027,2031,2386.551495,0.75
PUMPED_STOR,INDIA,2028,2028,2386.551495,0.75
PUMPED_STOR,INDIA,2028,2029,2386.551495,0.75
PUMPED_STOR,INDIA,2028,2030,2386.551495,0.75
PUMPED_STOR,INDIA,2028,2031,2386.551495,0.75
PUMPED_STOR,INDIA,2029,2029,2386.551495,0.75
PUMPED_STOR,INDIA,2029,2030,2386.551495,0.75
PUMPED_STOR,INDIA,2029,2031,2386.551495,0.75
PUMPED_STOR,INDIA,2030,2030,2386.551495,0.75
PUMPED_STOR,INDIA,2030,2031,2386.551495,0.75
PUMPED_STOR,INDIA,2031,2031,2386.551495,0.75
