EnergyCarrier,Year,ModelGeographySrc,SubGeography1Src,ModelGeographyDest,SubGeography1Dest,TransitLoss
ELECTRICITY,2025,INDIA,SR,INDIA,WR,0.033
ELECTRICITY,2026,INDIA,SR,INDIA,WR,0.033
ELECTRICITY,2027,INDIA,SR,INDIA,WR,0.033
ELECTRICITY,2028,INDIA,SR,INDIA,WR,0.033
ELECTRICITY,2029,INDIA,SR,INDIA,WR,0.033
ELECTRICITY,2030,INDIA,SR,INDIA,WR,0.033
ELECTRICITY,2031,INDIA,SR,INDIA,WR,0.033
ELECTRICITY,2021,INDIA,ER,INDIA,SR,0.033
ELECTRICITY,2022,INDIA,ER,INDIA,SR,0.033
ELECTRICITY,2023,INDIA,ER,INDIA,SR,0.033
ELECTRICITY,2024,INDIA,ER,INDIA,SR,0.033
ELECTRICITY,2025,INDIA,ER,INDIA,SR,0.033
ELECTRICITY,2026,INDIA,ER,INDIA,SR,0.033
ELECTRICITY,2027,INDIA,ER,INDIA,SR,0.033
ELECTRICITY,2028,INDIA,ER,INDIA,SR,0.033
ELECTRICITY,2029,INDIA,ER,INDIA,SR,0.033
ELECTRICITY,2030,INDIA,ER,INDIA,SR,0.033
ELECTRICITY,2031,INDIA,ER,INDIA,SR,0.033
ELECTRICITY,2021,INDIA,NER,INDIA,ER,0.033
ELECTRICITY,2022,INDIA,NER,INDIA,ER,0.033
ELECTRICITY,2023,INDIA,NER,INDIA,ER,0.033
ELECTRICITY,2024,INDIA,NER,INDIA,ER,0.033
ELECTRICITY,2025,INDIA,NER,INDIA,ER,0.033
ELECTRICITY,2026,INDIA,NER,INDIA,ER,0.033
ELECTRICITY,2027,INDIA,NER,INDIA,ER,0.033
ELECTRICITY,2028,INDIA,NER,INDIA,ER,0.033
ELECTRICITY,2029,INDIA,NER,INDIA,ER,0.033
ELECTRICITY,2030,INDIA,NER,INDIA,ER,0.033
ELECTRICITY,2031,INDIA,NER,INDIA,ER,0.033
