ServiceTech,ConsumerType1,ModelGeography,SubGeography1,SubGeography2,Year,EfficiencyLevelName,EfficiencySplitShare
AC,RURAL,INDIA,SR,KA,2026,3STARAC,0.430905791
AC,RURAL,INDIA,SR,KA,2026,4STARAC,0.35
AC,RURAL,INDIA,SR,KA,2026,5STARAC,0.219094209
FR_DIRECTCOOL,RURAL,INDIA,SR,KA,2026,2STARDC,0.188668652
FR_DIRECTCOOL,RURAL,INDIA,SR,KA,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,SR,KA,2026,4STARDC,0.211331348
FR_FROSTFREE,RURAL,INDIA,SR,KA,2026,2STARFF,0.185044627
FR_FROSTFREE,RURAL,INDIA,SR,KA,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,SR,KA,2026,4STARFF,0.214955373
LIGHT_ELEC,RURAL,INDIA,SR,KL,2026,INCAND,0.01237143
LIGHT_ELEC,RURAL,INDIA,SR,KL,2026,LED,0.98762857
AC,RURAL,INDIA,SR,KL,2026,3STARAC,0.453148
AC,RURAL,INDIA,SR,KL,2026,4STARAC,0.35
AC,RURAL,INDIA,SR,KL,2026,5STARAC,0.196852
FR_DIRECTCOOL,RURAL,INDIA,SR,KL,2026,2STARDC,0.19699639
FR_DIRECTCOOL,RURAL,INDIA,SR,KL,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,SR,KL,2026,4STARDC,0.20300361
FR_FROSTFREE,RURAL,INDIA,SR,KL,2026,2STARFF,0.194980336
FR_FROSTFREE,RURAL,INDIA,SR,KL,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,SR,KL,2026,4STARFF,0.205019664
LIGHT_ELEC,RURAL,INDIA,WR,MH,2026,INCAND,0.015018955
LIGHT_ELEC,RURAL,INDIA,WR,MH,2026,LED,0.984981045
AC,RURAL,INDIA,WR,MH,2026,3STARAC,0.432905632
AC,RURAL,INDIA,WR,MH,2026,4STARAC,0.35
AC,RURAL,INDIA,WR,MH,2026,5STARAC,0.217094368
FR_DIRECTCOOL,RURAL,INDIA,WR,MH,2026,2STARDC,0.190435665
FR_DIRECTCOOL,RURAL,INDIA,WR,MH,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,WR,MH,2026,4STARDC,0.209564335
FR_FROSTFREE,RURAL,INDIA,WR,MH,2026,2STARFF,0.186784659
FR_FROSTFREE,RURAL,INDIA,WR,MH,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,WR,MH,2026,4STARFF,0.213215341
LIGHT_ELEC,RURAL,INDIA,WR,MP,2026,INCAND,0.015246334
LIGHT_ELEC,RURAL,INDIA,WR,MP,2026,LED,0.984753666
AC,RURAL,INDIA,WR,MP,2026,3STARAC,0.423126103
AC,RURAL,INDIA,WR,MP,2026,4STARAC,0.35
AC,RURAL,INDIA,WR,MP,2026,5STARAC,0.226873897
FR_DIRECTCOOL,RURAL,INDIA,WR,MP,2026,2STARDC,0.189697884
FR_DIRECTCOOL,RURAL,INDIA,WR,MP,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,WR,MP,2026,4STARDC,0.210302116
FR_FROSTFREE,RURAL,INDIA,WR,MP,2026,2STARFF,0.186050977
FR_FROSTFREE,RURAL,INDIA,WR,MP,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,WR,MP,2026,4STARFF,0.213949023
LIGHT_ELEC,RURAL,INDIA,NER,NE,2026,INCAND,0.01501148
LIGHT_ELEC,RURAL,INDIA,NER,NE,2026,LED,0.98498852
AC,RURAL,INDIA,NER,NE,2026,3STARAC,0.435253723
AC,RURAL,INDIA,NER,NE,2026,4STARAC,0.35
AC,RURAL,INDIA,NER,NE,2026,5STARAC,0.214746277
FR_DIRECTCOOL,RURAL,INDIA,NER,NE,2026,2STARDC,0.189274256
FR_DIRECTCOOL,RURAL,INDIA,NER,NE,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,NER,NE,2026,4STARDC,0.210725744
FR_FROSTFREE,RURAL,INDIA,NER,NE,2026,2STARFF,0.185636148
FR_FROSTFREE,RURAL,INDIA,NER,NE,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,NER,NE,2026,4STARFF,0.214363852
LIGHT_ELEC,RURAL,INDIA,ER,OD,2026,INCAND,0.015137304
LIGHT_ELEC,RURAL,INDIA,ER,OD,2026,LED,0.984862696
AC,RURAL,INDIA,ER,OD,2026,3STARAC,0.426832795
AC,RURAL,INDIA,ER,OD,2026,4STARAC,0.35
AC,RURAL,INDIA,ER,OD,2026,5STARAC,0.223167205
FR_DIRECTCOOL,RURAL,INDIA,ER,OD,2026,2STARDC,0.188205427
FR_DIRECTCOOL,RURAL,INDIA,ER,OD,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,ER,OD,2026,4STARDC,0.211794573
FR_FROSTFREE,RURAL,INDIA,ER,OD,2026,2STARFF,0.184654916
FR_FROSTFREE,RURAL,INDIA,ER,OD,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,ER,OD,2026,4STARFF,0.215345084
LIGHT_ELEC,RURAL,INDIA,NR,PB,2026,INCAND,0.015340925
LIGHT_ELEC,RURAL,INDIA,NR,PB,2026,LED,0.984659075
AC,RURAL,INDIA,NR,PB,2026,3STARAC,0.436235914
AC,RURAL,INDIA,NR,PB,2026,4STARAC,0.35
AC,RURAL,INDIA,NR,PB,2026,5STARAC,0.213764086
FR_DIRECTCOOL,RURAL,INDIA,NR,PB,2026,2STARDC,0.192203725
FR_DIRECTCOOL,RURAL,INDIA,NR,PB,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,NR,PB,2026,4STARDC,0.207796275
FR_FROSTFREE,RURAL,INDIA,NR,PB,2026,2STARFF,0.188786294
FR_FROSTFREE,RURAL,INDIA,NR,PB,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,NR,PB,2026,4STARFF,0.211213706
LIGHT_ELEC,RURAL,INDIA,NR,RJ,2026,INCAND,0.015203788
LIGHT_ELEC,RURAL,INDIA,NR,RJ,2026,LED,0.984796212
AC,RURAL,INDIA,NR,RJ,2026,3STARAC,0.425200208
AC,RURAL,INDIA,NR,RJ,2026,4STARAC,0.35
AC,RURAL,INDIA,NR,RJ,2026,5STARAC,0.224799792
FR_DIRECTCOOL,RURAL,INDIA,NR,RJ,2026,2STARDC,0.189995698
FR_DIRECTCOOL,RURAL,INDIA,NR,RJ,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,NR,RJ,2026,4STARDC,0.210004302
FR_FROSTFREE,RURAL,INDIA,NR,RJ,2026,2STARFF,0.186742116
FR_FROSTFREE,RURAL,INDIA,NR,RJ,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,NR,RJ,2026,4STARFF,0.213257884
LIGHT_ELEC,RURAL,INDIA,SR,TN,2026,INCAND,0.014750081
LIGHT_ELEC,RURAL,INDIA,SR,TN,2026,LED,0.985249919
AC,RURAL,INDIA,SR,TN,2026,3STARAC,0.443464953
AC,RURAL,INDIA,SR,TN,2026,4STARAC,0.35
AC,RURAL,INDIA,SR,TN,2026,5STARAC,0.206535047
FR_DIRECTCOOL,RURAL,INDIA,SR,TN,2026,2STARDC,0.190796616
FR_DIRECTCOOL,RURAL,INDIA,SR,TN,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,SR,TN,2026,4STARDC,0.209203384
FR_FROSTFREE,RURAL,INDIA,SR,TN,2026,2STARFF,0.187266605
FR_FROSTFREE,RURAL,INDIA,SR,TN,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,SR,TN,2026,4STARFF,0.212733395
LIGHT_ELEC,RURAL,INDIA,SR,TS,2026,INCAND,0.014841841
LIGHT_ELEC,RURAL,INDIA,SR,TS,2026,LED,0.985158159
AC,RURAL,INDIA,SR,TS,2026,3STARAC,0.427901146
AC,RURAL,INDIA,SR,TS,2026,4STARAC,0.35
AC,RURAL,INDIA,SR,TS,2026,5STARAC,0.222098854
FR_DIRECTCOOL,RURAL,INDIA,SR,TS,2026,2STARDC,0.1906577
FR_DIRECTCOOL,RURAL,INDIA,SR,TS,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,SR,TS,2026,4STARDC,0.2093423
FR_FROSTFREE,RURAL,INDIA,SR,TS,2026,2STARFF,0.187134656
FR_FROSTFREE,RURAL,INDIA,SR,TS,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,SR,TS,2026,4STARFF,0.212865344
LIGHT_ELEC,RURAL,INDIA,NR,UK,2026,INCAND,0.014876002
LIGHT_ELEC,RURAL,INDIA,NR,UK,2026,LED,0.985123998
AC,RURAL,INDIA,NR,UK,2026,3STARAC,0.427725429
AC,RURAL,INDIA,NR,UK,2026,4STARAC,0.35
AC,RURAL,INDIA,NR,UK,2026,5STARAC,0.222274571
FR_DIRECTCOOL,RURAL,INDIA,NR,UK,2026,2STARDC,0.190580986
FR_DIRECTCOOL,RURAL,INDIA,NR,UK,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,NR,UK,2026,4STARDC,0.209419014
FR_FROSTFREE,RURAL,INDIA,NR,UK,2026,2STARFF,0.187010054
FR_FROSTFREE,RURAL,INDIA,NR,UK,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,NR,UK,2026,4STARFF,0.212989946
LIGHT_ELEC,RURAL,INDIA,NR,UP,2026,INCAND,0.0152688
LIGHT_ELEC,RURAL,INDIA,NR,UP,2026,LED,0.9847312
AC,RURAL,INDIA,NR,UP,2026,3STARAC,0.426818102
AC,RURAL,INDIA,NR,UP,2026,4STARAC,0.35
AC,RURAL,INDIA,NR,UP,2026,5STARAC,0.223181898
FR_DIRECTCOOL,RURAL,INDIA,NR,UP,2026,2STARDC,0.188851155
FR_DIRECTCOOL,RURAL,INDIA,NR,UP,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,NR,UP,2026,4STARDC,0.211148845
FR_FROSTFREE,RURAL,INDIA,NR,UP,2026,2STARFF,0.185407505
FR_FROSTFREE,RURAL,INDIA,NR,UP,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,NR,UP,2026,4STARFF,0.214592495
LIGHT_ELEC,RURAL,INDIA,ER,SK,2026,INCAND,0.01371734
LIGHT_ELEC,RURAL,INDIA,ER,SK,2026,LED,0.98628266
AC,RURAL,INDIA,ER,SK,2026,3STARAC,0.411488912
AC,RURAL,INDIA,ER,SK,2026,4STARAC,0.35
AC,RURAL,INDIA,ER,SK,2026,5STARAC,0.238511088
FR_DIRECTCOOL,RURAL,INDIA,ER,SK,2026,2STARDC,0.192518079
FR_DIRECTCOOL,RURAL,INDIA,ER,SK,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,ER,SK,2026,4STARDC,0.207481921
FR_FROSTFREE,RURAL,INDIA,ER,SK,2026,2STARFF,0.189306186
FR_FROSTFREE,RURAL,INDIA,ER,SK,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,ER,SK,2026,4STARFF,0.210693814
LIGHT_ELEC,RURAL,INDIA,ER,WB,2026,INCAND,0.01523925
LIGHT_ELEC,RURAL,INDIA,ER,WB,2026,LED,0.98476075
AC,RURAL,INDIA,ER,WB,2026,3STARAC,0.440243749
AC,RURAL,INDIA,ER,WB,2026,4STARAC,0.35
AC,RURAL,INDIA,ER,WB,2026,5STARAC,0.209756251
FR_DIRECTCOOL,RURAL,INDIA,ER,WB,2026,2STARDC,0.189561243
FR_DIRECTCOOL,RURAL,INDIA,ER,WB,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,ER,WB,2026,4STARDC,0.210438757
FR_FROSTFREE,RURAL,INDIA,ER,WB,2026,2STARFF,0.185873028
FR_FROSTFREE,RURAL,INDIA,ER,WB,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,ER,WB,2026,4STARFF,0.214126972
LIGHT_ELEC,URBAN,INDIA,SR,AP,2026,INCAND,0.016388963
LIGHT_ELEC,URBAN,INDIA,SR,AP,2026,LED,0.983611037
AC,URBAN,INDIA,SR,AP,2026,3STARAC,0.43876466
AC,URBAN,INDIA,SR,AP,2026,4STARAC,0.35
AC,URBAN,INDIA,SR,AP,2026,5STARAC,0.21123534
FR_DIRECTCOOL,URBAN,INDIA,SR,AP,2026,2STARDC,0.18941672
FR_DIRECTCOOL,URBAN,INDIA,SR,AP,2026,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,SR,AP,2026,4STARDC,0.21058328
FR_FROSTFREE,URBAN,INDIA,SR,AP,2026,2STARFF,0.185783458
FR_FROSTFREE,URBAN,INDIA,SR,AP,2026,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,SR,AP,2026,4STARFF,0.214216542
LIGHT_ELEC,URBAN,INDIA,NER,AS,2026,INCAND,0.015721583
LIGHT_ELEC,URBAN,INDIA,NER,AS,2026,LED,0.984278417
AC,URBAN,INDIA,NER,AS,2026,3STARAC,0.438042354
AC,URBAN,INDIA,NER,AS,2026,4STARAC,0.35
AC,URBAN,INDIA,NER,AS,2026,5STARAC,0.211957646
FR_DIRECTCOOL,URBAN,INDIA,NER,AS,2026,2STARDC,0.190257257
FR_DIRECTCOOL,URBAN,INDIA,NER,AS,2026,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,NER,AS,2026,4STARDC,0.209742743
FR_FROSTFREE,URBAN,INDIA,NER,AS,2026,2STARFF,0.186661462
FR_FROSTFREE,URBAN,INDIA,NER,AS,2026,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,NER,AS,2026,4STARFF,0.213338538
LIGHT_ELEC,URBAN,INDIA,ER,BR,2026,INCAND,0.015749757
LIGHT_ELEC,URBAN,INDIA,ER,BR,2026,LED,0.984250243
AC,URBAN,INDIA,ER,BR,2026,3STARAC,0.43567134
AC,URBAN,INDIA,ER,BR,2026,4STARAC,0.35
AC,URBAN,INDIA,ER,BR,2026,5STARAC,0.21432866
FR_DIRECTCOOL,URBAN,INDIA,ER,BR,2026,2STARDC,0.189349465
FR_DIRECTCOOL,URBAN,INDIA,ER,BR,2026,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,ER,BR,2026,4STARDC,0.210650535
FR_FROSTFREE,URBAN,INDIA,ER,BR,2026,2STARFF,0.185683811
FR_FROSTFREE,URBAN,INDIA,ER,BR,2026,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,ER,BR,2026,4STARFF,0.214316189
LIGHT_ELEC,URBAN,INDIA,WR,CG,2026,INCAND,0.015622557
LIGHT_ELEC,URBAN,INDIA,WR,CG,2026,LED,0.984377443
AC,URBAN,INDIA,WR,CG,2026,3STARAC,0.431756322
AC,URBAN,INDIA,WR,CG,2026,4STARAC,0.35
AC,URBAN,INDIA,WR,CG,2026,5STARAC,0.218243678
FR_DIRECTCOOL,URBAN,INDIA,WR,CG,2026,2STARDC,0.18989269
FR_DIRECTCOOL,URBAN,INDIA,WR,CG,2026,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,WR,CG,2026,4STARDC,0.21010731
FR_FROSTFREE,URBAN,INDIA,WR,CG,2026,2STARFF,0.186166768
FR_FROSTFREE,URBAN,INDIA,WR,CG,2026,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,WR,CG,2026,4STARFF,0.213833232
LIGHT_ELEC,URBAN,INDIA,NR,DL,2026,INCAND,0.015702164
LIGHT_ELEC,URBAN,INDIA,NR,DL,2026,LED,0.984297836
AC,URBAN,INDIA,NR,DL,2026,3STARAC,0.441884024
AC,URBAN,INDIA,NR,DL,2026,4STARAC,0.35
AC,URBAN,INDIA,NR,DL,2026,5STARAC,0.208115976
FR_DIRECTCOOL,URBAN,INDIA,NR,DL,2026,2STARDC,0.191096609
FR_DIRECTCOOL,URBAN,INDIA,NR,DL,2026,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,NR,DL,2026,4STARDC,0.208903391
FR_FROSTFREE,URBAN,INDIA,NR,DL,2026,2STARFF,0.187529519
FR_FROSTFREE,URBAN,INDIA,NR,DL,2026,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,NR,DL,2026,4STARFF,0.212470481
LIGHT_ELEC,URBAN,INDIA,WR,GA,2026,INCAND,0.015367546
LIGHT_ELEC,URBAN,INDIA,WR,GA,2026,LED,0.984632454
AC,URBAN,INDIA,WR,GA,2026,3STARAC,0.445542066
AC,URBAN,INDIA,WR,GA,2026,4STARAC,0.35
AC,URBAN,INDIA,WR,GA,2026,5STARAC,0.204457934
FR_DIRECTCOOL,URBAN,INDIA,WR,GA,2026,2STARDC,0.192585766
FR_DIRECTCOOL,URBAN,INDIA,WR,GA,2026,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,WR,GA,2026,4STARDC,0.207414234
FR_FROSTFREE,URBAN,INDIA,WR,GA,2026,2STARFF,0.189502037
FR_FROSTFREE,URBAN,INDIA,WR,GA,2026,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,WR,GA,2026,4STARFF,0.210497963
LIGHT_ELEC,URBAN,INDIA,WR,GJ,2026,INCAND,0.015877016
LIGHT_ELEC,URBAN,INDIA,WR,GJ,2026,LED,0.984122984
AC,URBAN,INDIA,WR,GJ,2026,3STARAC,0.439813282
AC,URBAN,INDIA,WR,GJ,2026,4STARAC,0.35
AC,URBAN,INDIA,WR,GJ,2026,5STARAC,0.210186718
FR_DIRECTCOOL,URBAN,INDIA,WR,GJ,2026,2STARDC,0.190311075
FR_DIRECTCOOL,URBAN,INDIA,WR,GJ,2026,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,WR,GJ,2026,4STARDC,0.209688925
FR_FROSTFREE,URBAN,INDIA,WR,GJ,2026,2STARFF,0.186736685
FR_FROSTFREE,URBAN,INDIA,WR,GJ,2026,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,WR,GJ,2026,4STARFF,0.213263315
LIGHT_ELEC,URBAN,INDIA,NR,HP,2026,INCAND,0.01616702
LIGHT_ELEC,URBAN,INDIA,NR,HP,2026,LED,0.98383298
AC,URBAN,INDIA,NR,HP,2026,3STARAC,0.432013085
AC,URBAN,INDIA,NR,HP,2026,4STARAC,0.35
AC,URBAN,INDIA,NR,HP,2026,5STARAC,0.217986915
FR_DIRECTCOOL,URBAN,INDIA,NR,HP,2026,2STARDC,0.190384416
FR_DIRECTCOOL,URBAN,INDIA,NR,HP,2026,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,NR,HP,2026,4STARDC,0.209615584
FR_FROSTFREE,URBAN,INDIA,NR,HP,2026,2STARFF,0.186665735
FR_FROSTFREE,URBAN,INDIA,NR,HP,2026,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,NR,HP,2026,4STARFF,0.213334265
LIGHT_ELEC,URBAN,INDIA,NR,HR,2026,INCAND,0.016257066
LIGHT_ELEC,URBAN,INDIA,NR,HR,2026,LED,0.983742934
AC,URBAN,INDIA,NR,HR,2026,3STARAC,0.439054263
AC,URBAN,INDIA,NR,HR,2026,4STARAC,0.35
AC,URBAN,INDIA,NR,HR,2026,5STARAC,0.210945737
FR_DIRECTCOOL,URBAN,INDIA,NR,HR,2026,2STARDC,0.190309467
FR_DIRECTCOOL,URBAN,INDIA,NR,HR,2026,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,NR,HR,2026,4STARDC,0.209690533
FR_FROSTFREE,URBAN,INDIA,NR,HR,2026,2STARFF,0.186627825
FR_FROSTFREE,URBAN,INDIA,NR,HR,2026,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,NR,HR,2026,4STARFF,0.213372175
LIGHT_ELEC,URBAN,INDIA,ER,JH,2026,INCAND,0.016214564
LIGHT_ELEC,URBAN,INDIA,ER,JH,2026,LED,0.983785436
AC,URBAN,INDIA,ER,JH,2026,3STARAC,0.443783644
AC,URBAN,INDIA,ER,JH,2026,4STARAC,0.35
AC,URBAN,INDIA,ER,JH,2026,5STARAC,0.206216356
FR_DIRECTCOOL,URBAN,INDIA,ER,JH,2026,2STARDC,0.189517196
FR_DIRECTCOOL,URBAN,INDIA,ER,JH,2026,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,ER,JH,2026,4STARDC,0.210482804
FR_FROSTFREE,URBAN,INDIA,ER,JH,2026,2STARFF,0.185727242
FR_FROSTFREE,URBAN,INDIA,ER,JH,2026,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,ER,JH,2026,4STARFF,0.214272758
LIGHT_ELEC,URBAN,INDIA,NR,JK,2026,INCAND,0.016178732
LIGHT_ELEC,URBAN,INDIA,NR,JK,2026,LED,0.983821268
AC,URBAN,INDIA,NR,JK,2026,3STARAC,0.438968608
AC,URBAN,INDIA,NR,JK,2026,4STARAC,0.35
AC,URBAN,INDIA,NR,JK,2026,5STARAC,0.211031392
FR_DIRECTCOOL,URBAN,INDIA,NR,JK,2026,2STARDC,0.190312096
FR_DIRECTCOOL,URBAN,INDIA,NR,JK,2026,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,NR,JK,2026,4STARDC,0.209687904
FR_FROSTFREE,URBAN,INDIA,NR,JK,2026,2STARFF,0.18669928
FR_FROSTFREE,URBAN,INDIA,NR,JK,2026,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,NR,JK,2026,4STARFF,0.21330072
LIGHT_ELEC,URBAN,INDIA,SR,KA,2026,INCAND,0.01598891
LIGHT_ELEC,URBAN,INDIA,SR,KA,2026,LED,0.98401109
AC,URBAN,INDIA,SR,KA,2026,3STARAC,0.438125123
AC,URBAN,INDIA,SR,KA,2026,4STARAC,0.35
AC,URBAN,INDIA,SR,KA,2026,5STARAC,0.211874877
FR_DIRECTCOOL,URBAN,INDIA,SR,KA,2026,2STARDC,0.190224488
FR_DIRECTCOOL,URBAN,INDIA,SR,KA,2026,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,SR,KA,2026,4STARDC,0.209775512
FR_FROSTFREE,URBAN,INDIA,SR,KA,2026,2STARFF,0.186681999
FR_FROSTFREE,URBAN,INDIA,SR,KA,2026,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,SR,KA,2026,4STARFF,0.213318001
LIGHT_ELEC,URBAN,INDIA,SR,KL,2026,INCAND,0.015832084
LIGHT_ELEC,URBAN,INDIA,SR,KL,2026,LED,0.984167916
AC,URBAN,INDIA,SR,KL,2026,3STARAC,0.440464931
AC,URBAN,INDIA,SR,KL,2026,4STARAC,0.35
AC,URBAN,INDIA,SR,KL,2026,5STARAC,0.209535069
FR_DIRECTCOOL,URBAN,INDIA,SR,KL,2026,2STARDC,0.190886434
FR_DIRECTCOOL,URBAN,INDIA,SR,KL,2026,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,SR,KL,2026,4STARDC,0.209113566
FR_FROSTFREE,URBAN,INDIA,SR,KL,2026,2STARFF,0.18724071
FR_FROSTFREE,URBAN,INDIA,SR,KL,2026,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,SR,KL,2026,4STARFF,0.21275929
LIGHT_ELEC,URBAN,INDIA,WR,MH,2026,INCAND,0.015771209
LIGHT_ELEC,URBAN,INDIA,WR,MH,2026,LED,0.984228791
AC,URBAN,INDIA,WR,MH,2026,3STARAC,0.435949313
AC,URBAN,INDIA,WR,MH,2026,4STARAC,0.35
AC,URBAN,INDIA,WR,MH,2026,5STARAC,0.214050687
FR_DIRECTCOOL,URBAN,INDIA,WR,MH,2026,2STARDC,0.189751538
FR_DIRECTCOOL,URBAN,INDIA,WR,MH,2026,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,WR,MH,2026,4STARDC,0.210248462
FR_FROSTFREE,URBAN,INDIA,WR,MH,2026,2STARFF,0.186008213
FR_FROSTFREE,URBAN,INDIA,WR,MH,2026,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,WR,MH,2026,4STARFF,0.213991787
LIGHT_ELEC,URBAN,INDIA,WR,MP,2026,INCAND,0.015465535
LIGHT_ELEC,URBAN,INDIA,WR,MP,2026,LED,0.984534465
AC,URBAN,INDIA,WR,MP,2026,3STARAC,0.434581274
AC,URBAN,INDIA,WR,MP,2026,4STARAC,0.35
AC,URBAN,INDIA,WR,MP,2026,5STARAC,0.215418726
FR_DIRECTCOOL,URBAN,INDIA,WR,MP,2026,2STARDC,0.190535856
FR_DIRECTCOOL,URBAN,INDIA,WR,MP,2026,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,WR,MP,2026,4STARDC,0.209464144
FR_FROSTFREE,URBAN,INDIA,WR,MP,2026,2STARFF,0.187003835
FR_FROSTFREE,URBAN,INDIA,WR,MP,2026,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,WR,MP,2026,4STARFF,0.212996165
LIGHT_ELEC,URBAN,INDIA,NER,NE,2026,INCAND,0.0160702
LIGHT_ELEC,URBAN,INDIA,NER,NE,2026,LED,0.9839298
AC,URBAN,INDIA,NER,NE,2026,3STARAC,0.434222682
AC,URBAN,INDIA,NER,NE,2026,4STARAC,0.35
AC,URBAN,INDIA,NER,NE,2026,5STARAC,0.215777318
FR_DIRECTCOOL,URBAN,INDIA,NER,NE,2026,2STARDC,0.189814761
FR_DIRECTCOOL,URBAN,INDIA,NER,NE,2026,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,NER,NE,2026,4STARDC,0.210185239
FR_FROSTFREE,URBAN,INDIA,NER,NE,2026,2STARFF,0.186122127
FR_FROSTFREE,URBAN,INDIA,NER,NE,2026,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,NER,NE,2026,4STARFF,0.213877873
LIGHT_ELEC,URBAN,INDIA,ER,OD,2026,INCAND,0.015505708
LIGHT_ELEC,URBAN,INDIA,ER,OD,2026,LED,0.984494292
AC,URBAN,INDIA,ER,OD,2026,3STARAC,0.436827133
AC,URBAN,INDIA,ER,OD,2026,4STARAC,0.35
AC,URBAN,INDIA,ER,OD,2026,5STARAC,0.213172867
FR_DIRECTCOOL,URBAN,INDIA,ER,OD,2026,2STARDC,0.190598173
FR_DIRECTCOOL,URBAN,INDIA,ER,OD,2026,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,ER,OD,2026,4STARDC,0.209401827
FR_FROSTFREE,URBAN,INDIA,ER,OD,2026,2STARFF,0.187048487
FR_FROSTFREE,URBAN,INDIA,ER,OD,2026,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,ER,OD,2026,4STARFF,0.212951513
LIGHT_ELEC,URBAN,INDIA,NR,PB,2026,INCAND,0.015639353
LIGHT_ELEC,URBAN,INDIA,NR,PB,2026,LED,0.984360647
AC,URBAN,INDIA,NR,PB,2026,3STARAC,0.443084578
AC,URBAN,INDIA,NR,PB,2026,4STARAC,0.35
AC,URBAN,INDIA,NR,PB,2026,5STARAC,0.206915422
FR_DIRECTCOOL,URBAN,INDIA,NR,PB,2026,2STARDC,0.193001465
FR_DIRECTCOOL,URBAN,INDIA,NR,PB,2026,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,NR,PB,2026,4STARDC,0.206998535
FR_FROSTFREE,URBAN,INDIA,NR,PB,2026,2STARFF,0.189798622
FR_FROSTFREE,URBAN,INDIA,NR,PB,2026,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,NR,PB,2026,4STARFF,0.210201378
LIGHT_ELEC,URBAN,INDIA,NR,RJ,2026,INCAND,0.015906646
LIGHT_ELEC,URBAN,INDIA,NR,RJ,2026,LED,0.984093354
