EnergyConvTech,InstYear,ModelGeography,SubGeography1,Year,Season,DayType,DaySlice,MaxUF
EG_WIND,2020,INDIA,SR,2025,SUMMER,ALLDAYS,NIGHT,0.133470514
EG_WIND,2020,INDIA,SR,2026,SUMMER,ALLDAYS,NIGHT,0.133470514
EG_WIND,2020,INDIA,SR,2027,SUMMER,ALLDAYS,NIGHT,0.133470514
EG_WIND,2020,INDIA,SR,2028,SUMMER,ALLDAYS,NIGHT,0.133470514
EG_WIND,2020,INDIA,SR,2029,SUMMER,ALLDAYS,NIGHT,0.133470514
EG_WIND,2020,INDIA,SR,2030,SUMMER,ALLDAYS,NIGHT,0.133470514
EG_WIND,2020,INDIA,SR,2031,SUMMER,ALLDAYS,NIGHT,0.133470514
EG_WIND,2020,INDIA,ER,2021,SUMMER,ALLDAYS,NIGHT,0.106424692
EG_WIND,2020,INDIA,ER,2022,SUMMER,ALLDAYS,NIGHT,0.106424692
EG_WIND,2020,INDIA,ER,2023,SUMMER,ALLDAYS,NIGHT,0.106424692
EG_WIND,2020,INDIA,ER,2024,SUMMER,ALLDAYS,NIGHT,0.106424692
EG_WIND,2020,INDIA,ER,2025,SUMMER,ALLDAYS,NIGHT,0.106424692
EG_WIND,2020,INDIA,ER,2026,SUMMER,ALLDAYS,NIGHT,0.106424692
EG_WIND,2020,INDIA,ER,2027,SUMMER,ALLDAYS,NIGHT,0.106424692
EG_WIND,2020,INDIA,ER,2028,SUMMER,ALLDAYS,NIGHT,0.106424692
EG_WIND,2020,INDIA,ER,2029,SUMMER,ALLDAYS,NIGHT,0.106424692
EG_WIND,2020,INDIA,ER,2030,SUMMER,ALLDAYS,NIGHT,0.106424692
EG_WIND,2020,INDIA,ER,2031,SUMMER,ALLDAYS,NIGHT,0.106424692
EG_WIND,2020,INDIA,NER,2021,SUMMER,ALLDAYS,NIGHT,0.106424692
EG_WIND,2020,INDIA,NER,2022,SUMMER,ALLDAYS,NIGHT,0.106424692
EG_WIND,2020,INDIA,NER,2023,SUMMER,ALLDAYS,NIGHT,0.106424692
EG_WIND,2020,INDIA,NER,2024,SUMMER,ALLDAYS,NIGHT,0.106424692
EG_WIND,2020,INDIA,NER,2025,SUMMER,ALLDAYS,NIGHT,0.106424692
EG_WIND,2020,INDIA,NER,2026,SUMMER,ALLDAYS,NIGHT,0.106424692
EG_WIND,2020,INDIA,NER,2027,SUMMER,ALLDAYS,NIGHT,0.106424692
EG_WIND,2020,INDIA,NER,2028,SUMMER,ALLDAYS,NIGHT,0.106424692
EG_WIND,2020,INDIA,NER,2029,SUMMER,ALLDAYS,NIGHT,0.106424692
EG_WIND,2020,INDIA,NER,2030,SUMMER,ALLDAYS,NIGHT,0.106424692
EG_WIND,2020,INDIA,NER,2031,SUMMER,ALLDAYS,NIGHT,0.106424692
EG_WIND,2020,INDIA,NR,2021,MONSOON,ALLDAYS,EARLY,0.131607366
EG_WIND,2020,INDIA,NR,2022,MONSOON,ALLDAYS,EARLY,0.131607366
EG_WIND,2020,INDIA,NR,2023,MONSOON,ALLDAYS,EARLY,0.131607366
EG_WIND,2020,INDIA,NR,2024,MONSOON,ALLDAYS,EARLY,0.131607366
EG_WIND,2020,INDIA,NR,2025,MONSOON,ALLDAYS,EARLY,0.131607366
EG_WIND,2020,INDIA,NR,2026,MONSOON,ALLDAYS,EARLY,0.131607366
EG_WIND,2020,INDIA,NR,2027,MONSOON,ALLDAYS,EARLY,0.131607366
EG_WIND,2020,INDIA,NR,2028,MONSOON,ALLDAYS,EARLY,0.131607366
EG_WIND,2020,INDIA,NR,2029,MONSOON,ALLDAYS,EARLY,0.131607366
EG_WIND,2020,INDIA,NR,2030,MONSOON,ALLDAYS,EARLY,0.131607366
EG_WIND,2020,INDIA,NR,2031,MONSOON,ALLDAYS,EARLY,0.131607366
EG_WIND,2020,INDIA,WR,2021,MONSOON,ALLDAYS,EARLY,0.277923154
EG_WIND,2020,INDIA,WR,2022,MONSOON,ALLDAYS,EARLY,0.277923154
EG_WIND,2020,INDIA,WR,2023,MONSOON,ALLDAYS,EARLY,0.277923154
EG_WIND,2020,INDIA,WR,2024,MONSOON,ALLDAYS,EARLY,0.277923154
EG_WIND,2020,INDIA,WR,2025,MONSOON,ALLDAYS,EARLY,0.277923154
EG_WIND,2020,INDIA,WR,2026,MONSOON,ALLDAYS,EARLY,0.277923154
EG_WIND,2020,INDIA,WR,2027,MONSOON,ALLDAYS,EARLY,0.277923154
EG_WIND,2020,INDIA,WR,2028,MONSOON,ALLDAYS,EARLY,0.277923154
EG_WIND,2020,INDIA,WR,2029,MONSOON,ALLDAYS,EARLY,0.277923154
EG_WIND,2020,INDIA,WR,2030,MONSOON,ALLDAYS,EARLY,0.277923154
EG_WIND,2020,INDIA,WR,2031,MONSOON,ALLDAYS,EARLY,0.277923154
EG_WIND,2020,INDIA,SR,2021,MONSOON,ALLDAYS,EARLY,0.321250285
EG_WIND,2020,INDIA,SR,2022,MONSOON,ALLDAYS,EARLY,0.321250285
EG_WIND,2020,INDIA,SR,2023,MONSOON,ALLDAYS,EARLY,0.321250285
EG_WIND,2020,INDIA,SR,2024,MONSOON,ALLDAYS,EARLY,0.321250285
EG_WIND,2020,INDIA,SR,2025,MONSOON,ALLDAYS,EARLY,0.321250285
EG_WIND,2020,INDIA,SR,2026,MONSOON,ALLDAYS,EARLY,0.321250285
EG_WIND,2020,INDIA,SR,2027,MONSOON,ALLDAYS,EARLY,0.321250285
EG_WIND,2020,INDIA,SR,2028,MONSOON,ALLDAYS,EARLY,0.321250285
EG_WIND,2020,INDIA,SR,2029,MONSOON,ALLDAYS,EARLY,0.321250285
EG_WIND,2020,INDIA,SR,2030,MONSOON,ALLDAYS,EARLY,0.321250285
EG_WIND,2020,INDIA,SR,2031,MONSOON,ALLDAYS,EARLY,0.321250285
EG_WIND,2020,INDIA,ER,2021,MONSOON,ALLDAYS,EARLY,0.403759506
EG_WIND,2020,INDIA,ER,2022,MONSOON,ALLDAYS,EARLY,0.403759506
EG_WIND,2020,INDIA,ER,2023,MONSOON,ALLDAYS,EARLY,0.403759506
EG_WIND,2020,INDIA,ER,2024,MONSOON,ALLDAYS,EARLY,0.403759506
EG_WIND,2020,INDIA,ER,2025,MONSOON,ALLDAYS,EARLY,0.403759506
EG_WIND,2020,INDIA,ER,2026,MONSOON,ALLDAYS,EARLY,0.403759506
EG_WIND,2020,INDIA,ER,2027,MONSOON,ALLDAYS,EARLY,0.403759506
EG_WIND,2020,INDIA,ER,2028,MONSOON,ALLDAYS,EARLY,0.403759506
EG_WIND,2020,INDIA,ER,2029,MONSOON,ALLDAYS,EARLY,0.403759506
EG_WIND,2020,INDIA,ER,2030,MONSOON,ALLDAYS,EARLY,0.403759506
EG_WIND,2020,INDIA,ER,2031,MONSOON,ALLDAYS,EARLY,0.403759506
EG_WIND,2020,INDIA,NER,2021,MONSOON,ALLDAYS,EARLY,0.403759506
EG_WIND,2020,INDIA,NER,2022,MONSOON,ALLDAYS,EARLY,0.403759506
EG_WIND,2020,INDIA,NER,2023,MONSOON,ALLDAYS,EARLY,0.403759506
EG_WIND,2020,INDIA,NER,2024,MONSOON,ALLDAYS,EARLY,0.403759506
EG_WIND,2020,INDIA,NER,2025,MONSOON,ALLDAYS,EARLY,0.403759506
EG_WIND,2020,INDIA,NER,2026,MONSOON,ALLDAYS,EARLY,0.403759506
EG_WIND,2020,INDIA,NER,2027,MONSOON,ALLDAYS,EARLY,0.403759506
EG_WIND,2020,INDIA,NER,2028,MONSOON,ALLDAYS,EARLY,0.403759506
EG_WIND,2020,INDIA,NER,2029,MONSOON,ALLDAYS,EARLY,0.403759506
EG_WIND,2020,INDIA,NER,2030,MONSOON,ALLDAYS,EARLY,0.403759506
EG_WIND,2020,INDIA,NER,2031,MONSOON,ALLDAYS,EARLY,0.403759506
EG_WIND,2020,INDIA,NR,2021,MONSOON,ALLDAYS,MORN,0.136248533
EG_WIND,2020,INDIA,NR,2022,MONSOON,ALLDAYS,MORN,0.136248533
EG_WIND,2020,INDIA,NR,2023,MONSOON,ALLDAYS,MORN,0.136248533
EG_WIND,2020,INDIA,NR,2024,MONSOON,ALLDAYS,MORN,0.136248533
EG_WIND,2020,INDIA,NR,2025,MONSOON,ALLDAYS,MORN,0.136248533
EG_WIND,2020,INDIA,NR,2026,MONSOON,ALLDAYS,MORN,0.136248533
EG_WIND,2020,INDIA,NR,2027,MONSOON,ALLDAYS,MORN,0.136248533
EG_WIND,2020,INDIA,NR,2028,MONSOON,ALLDAYS,MORN,0.136248533
EG_WIND,2020,INDIA,NR,2029,MONSOON,ALLDAYS,MORN,0.136248533
EG_WIND,2020,INDIA,NR,2030,MONSOON,ALLDAYS,MORN,0.136248533
EG_WIND,2020,INDIA,NR,2031,MONSOON,ALLDAYS,MORN,0.136248533
EG_WIND,2020,INDIA,WR,2021,MONSOON,ALLDAYS,MORN,0.312488452
EG_WIND,2020,INDIA,WR,2022,MONSOON,ALLDAYS,MORN,0.312488452
EG_WIND,2020,INDIA,WR,2023,MONSOON,ALLDAYS,MORN,0.312488452
EG_WIND,2020,INDIA,WR,2024,MONSOON,ALLDAYS,MORN,0.312488452
EG_WIND,2020,INDIA,WR,2025,MONSOON,ALLDAYS,MORN,0.312488452
EG_WIND,2020,INDIA,WR,2026,MONSOON,ALLDAYS,MORN,0.312488452
EG_WIND,2020,INDIA,WR,2027,MONSOON,ALLDAYS,MORN,0.312488452
EG_WIND,2020,INDIA,WR,2028,MONSOON,ALLDAYS,MORN,0.312488452
EG_WIND,2020,INDIA,WR,2029,MONSOON,ALLDAYS,MORN,0.312488452
EG_WIND,2020,INDIA,WR,2030,MONSOON,ALLDAYS,MORN,0.312488452
EG_WIND,2020,INDIA,WR,2031,MONSOON,ALLDAYS,MORN,0.312488452
EG_WIND,2020,INDIA,SR,2021,MONSOON,ALLDAYS,MORN,0.365952199
EG_WIND,2020,INDIA,SR,2022,MONSOON,ALLDAYS,MORN,0.365952199
EG_WIND,2020,INDIA,SR,2023,MONSOON,ALLDAYS,MORN,0.365952199
EG_WIND,2020,INDIA,SR,2024,MONSOON,ALLDAYS,MORN,0.365952199
EG_WIND,2020,INDIA,SR,2025,MONSOON,ALLDAYS,MORN,0.365952199
EG_WIND,2020,INDIA,SR,2026,MONSOON,ALLDAYS,MORN,0.365952199
EG_WIND,2020,INDIA,SR,2027,MONSOON,ALLDAYS,MORN,0.365952199
EG_WIND,2020,INDIA,SR,2028,MONSOON,ALLDAYS,MORN,0.365952199
EG_WIND,2020,INDIA,SR,2029,MONSOON,ALLDAYS,MORN,0.365952199
EG_WIND,2020,INDIA,SR,2030,MONSOON,ALLDAYS,MORN,0.365952199
EG_WIND,2020,INDIA,SR,2031,MONSOON,ALLDAYS,MORN,0.365952199
EG_WIND,2020,INDIA,ER,2021,MONSOON,ALLDAYS,MORN,0.362149486
EG_WIND,2020,INDIA,ER,2022,MONSOON,ALLDAYS,MORN,0.362149486
EG_WIND,2020,INDIA,ER,2023,MONSOON,ALLDAYS,MORN,0.362149486
EG_WIND,2020,INDIA,ER,2024,MONSOON,ALLDAYS,MORN,0.362149486
EG_WIND,2020,INDIA,ER,2025,MONSOON,ALLDAYS,MORN,0.362149486
EG_WIND,2020,INDIA,ER,2026,MONSOON,ALLDAYS,MORN,0.362149486
EG_WIND,2020,INDIA,ER,2027,MONSOON,ALLDAYS,MORN,0.362149486
EG_WIND,2020,INDIA,ER,2028,MONSOON,ALLDAYS,MORN,0.362149486
EG_WIND,2020,INDIA,ER,2029,MONSOON,ALLDAYS,MORN,0.362149486
EG_WIND,2020,INDIA,ER,2030,MONSOON,ALLDAYS,MORN,0.362149486
EG_WIND,2020,INDIA,ER,2031,MONSOON,ALLDAYS,MORN,0.362149486
EG_WIND,2020,INDIA,NER,2021,MONSOON,ALLDAYS,MORN,0.362149486
EG_WIND,2020,INDIA,NER,2022,MONSOON,ALLDAYS,MORN,0.362149486
EG_WIND,2020,INDIA,NER,2023,MONSOON,ALLDAYS,MORN,0.362149486
EG_WIND,2020,INDIA,NER,2024,MONSOON,ALLDAYS,MORN,0.362149486
EG_WIND,2020,INDIA,NER,2025,MONSOON,ALLDAYS,MORN,0.362149486
EG_WIND,2020,INDIA,NER,2026,MONSOON,ALLDAYS,MORN,0.362149486
EG_WIND,2020,INDIA,NER,2027,MONSOON,ALLDAYS,MORN,0.362149486
EG_WIND,2020,INDIA,NER,2028,MONSOON,ALLDAYS,MORN,0.362149486
EG_WIND,2020,INDIA,NER,2029,MONSOON,ALLDAYS,MORN,0.362149486
EG_WIND,2020,INDIA,NER,2030,MONSOON,ALLDAYS,MORN,0.362149486
EG_WIND,2020,INDIA,NER,2031,MONSOON,ALLDAYS,MORN,0.362149486
EG_WIND,2020,INDIA,NR,2021,MONSOON,ALLDAYS,MID,0.17360987
EG_WIND,2020,INDIA,NR,2022,MONSOON,ALLDAYS,MID,0.17360987
EG_WIND,2020,INDIA,NR,2023,MONSOON,ALLDAYS,MID,0.17360987
EG_WIND,2020,INDIA,NR,2024,MONSOON,ALLDAYS,MID,0.17360987
EG_WIND,2020,INDIA,NR,2025,MONSOON,ALLDAYS,MID,0.17360987
EG_WIND,2020,INDIA,NR,2026,MONSOON,ALLDAYS,MID,0.17360987
EG_WIND,2020,INDIA,NR,2027,MONSOON,ALLDAYS,MID,0.17360987
EG_WIND,2020,INDIA,NR,2028,MONSOON,ALLDAYS,MID,0.17360987
EG_WIND,2020,INDIA,NR,2029,MONSOON,ALLDAYS,MID,0.17360987
EG_WIND,2020,INDIA,NR,2030,MONSOON,ALLDAYS,MID,0.17360987
EG_WIND,2020,INDIA,NR,2031,MONSOON,ALLDAYS,MID,0.17360987
EG_WIND,2020,INDIA,WR,2021,MONSOON,ALLDAYS,MID,0.370751898
EG_WIND,2020,INDIA,WR,2022,MONSOON,ALLDAYS,MID,0.370751898
EG_WIND,2020,INDIA,WR,2023,MONSOON,ALLDAYS,MID,0.370751898
EG_WIND,2020,INDIA,WR,2024,MONSOON,ALLDAYS,MID,0.370751898
EG_WIND,2020,INDIA,WR,2025,MONSOON,ALLDAYS,MID,0.370751898
EG_WIND,2020,INDIA,WR,2026,MONSOON,ALLDAYS,MID,0.370751898
EG_WIND,2020,INDIA,WR,2027,MONSOON,ALLDAYS,MID,0.370751898
EG_WIND,2020,INDIA,WR,2028,MONSOON,ALLDAYS,MID,0.370751898
EG_WIND,2020,INDIA,WR,2029,MONSOON,ALLDAYS,MID,0.370751898
EG_WIND,2020,INDIA,WR,2030,MONSOON,ALLDAYS,MID,0.370751898
EG_WIND,2020,INDIA,WR,2031,MONSOON,ALLDAYS,MID,0.370751898
EG_WIND,2020,INDIA,SR,2021,MONSOON,ALLDAYS,MID,0.430094366
EG_WIND,2020,INDIA,SR,2022,MONSOON,ALLDAYS,MID,0.430094366
EG_WIND,2020,INDIA,SR,2023,MONSOON,ALLDAYS,MID,0.430094366
EG_WIND,2020,INDIA,SR,2024,MONSOON,ALLDAYS,MID,0.430094366
EG_WIND,2020,INDIA,SR,2025,MONSOON,ALLDAYS,MID,0.430094366
EG_WIND,2020,INDIA,SR,2026,MONSOON,ALLDAYS,MID,0.430094366
EG_WIND,2020,INDIA,SR,2027,MONSOON,ALLDAYS,MID,0.430094366
EG_WIND,2020,INDIA,SR,2028,MONSOON,ALLDAYS,MID,0.430094366
EG_WIND,2020,INDIA,SR,2029,MONSOON,ALLDAYS,MID,0.430094366
EG_WIND,2020,INDIA,SR,2030,MONSOON,ALLDAYS,MID,0.430094366
EG_WIND,2020,INDIA,SR,2031,MONSOON,ALLDAYS,MID,0.430094366
EG_WIND,2020,INDIA,ER,2021,MONSOON,ALLDAYS,MID,0.355638202
EG_WIND,2020,INDIA,ER,2022,MONSOON,ALLDAYS,MID,0.355638202
EG_WIND,2020,INDIA,ER,2023,MONSOON,ALLDAYS,MID,0.355638202
EG_WIND,2020,INDIA,ER,2024,MONSOON,ALLDAYS,MID,0.355638202
EG_WIND,2020,INDIA,ER,2025,MONSOON,ALLDAYS,MID,0.355638202
EG_WIND,2020,INDIA,ER,2026,MONSOON,ALLDAYS,MID,0.355638202
EG_WIND,2020,INDIA,ER,2027,MONSOON,ALLDAYS,MID,0.355638202
EG_WIND,2020,INDIA,ER,2028,MONSOON,ALLDAYS,MID,0.355638202
EG_WIND,2020,INDIA,ER,2029,MONSOON,ALLDAYS,MID,0.355638202
EG_WIND,2020,INDIA,ER,2030,MONSOON,ALLDAYS,MID,0.355638202
EG_WIND,2020,INDIA,ER,2031,MONSOON,ALLDAYS,MID,0.355638202
EG_WIND,2020,INDIA,NER,2021,MONSOON,ALLDAYS,MID,0.355638202
EG_WIND,2020,INDIA,NER,2022,MONSOON,ALLDAYS,MID,0.355638202
EG_WIND,2020,INDIA,NER,2023,MONSOON,ALLDAYS,MID,0.355638202
EG_WIND,2020,INDIA,NER,2024,MONSOON,ALLDAYS,MID,0.355638202
EG_WIND,2020,INDIA,NER,2025,MONSOON,ALLDAYS,MID,0.355638202
EG_WIND,2020,INDIA,NER,2026,MONSOON,ALLDAYS,MID,0.355638202
EG_WIND,2020,INDIA,NER,2027,MONSOON,ALLDAYS,MID,0.355638202
EG_WIND,2020,INDIA,NER,2028,MONSOON,ALLDAYS,MID,0.355638202
EG_WIND,2020,INDIA,NER,2029,MONSOON,ALLDAYS,MID,0.355638202
EG_WIND,2020,INDIA,NER,2030,MONSOON,ALLDAYS,MID,0.355638202
EG_WIND,2020,INDIA,NER,2031,MONSOON,ALLDAYS,MID,0.355638202
EG_WIND,2020,INDIA,NR,2021,MONSOON,ALLDAYS,AFTERNOON,0.265899611
EG_WIND,2020,INDIA,NR,2022,MONSOON,ALLDAYS,AFTERNOON,0.265899611
EG_WIND,2020,INDIA,NR,2023,MONSOON,ALLDAYS,AFTERNOON,0.265899611
EG_WIND,2020,INDIA,NR,2024,MONSOON,ALLDAYS,AFTERNOON,0.265899611
EG_WIND,2020,INDIA,NR,2025,MONSOON,ALLDAYS,AFTERNOON,0.265899611
EG_WIND,2020,INDIA,NR,2026,MONSOON,ALLDAYS,AFTERNOON,0.265899611
EG_WIND,2020,INDIA,NR,2027,MONSOON,ALLDAYS,AFTERNOON,0.265899611
EG_WIND,2020,INDIA,NR,2028,MONSOON,ALLDAYS,AFTERNOON,0.265899611
EG_WIND,2020,INDIA,NR,2029,MONSOON,ALLDAYS,AFTERNOON,0.265899611
EG_WIND,2020,INDIA,NR,2030,MONSOON,ALLDAYS,AFTERNOON,0.265899611
EG_WIND,2020,INDIA,NR,2031,MONSOON,ALLDAYS,AFTERNOON,0.265899611
EG_WIND,2020,INDIA,WR,2021,MONSOON,ALLDAYS,AFTERNOON,0.39987234
EG_WIND,2020,INDIA,WR,2022,MONSOON,ALLDAYS,AFTERNOON,0.39987234
EG_WIND,2020,INDIA,WR,2023,MONSOON,ALLDAYS,AFTERNOON,0.39987234
EG_WIND,2020,INDIA,WR,2024,MONSOON,ALLDAYS,AFTERNOON,0.39987234
EG_WIND,2020,INDIA,WR,2025,MONSOON,ALLDAYS,AFTERNOON,0.39987234
EG_WIND,2020,INDIA,WR,2026,MONSOON,ALLDAYS,AFTERNOON,0.39987234
EG_WIND,2020,INDIA,WR,2027,MONSOON,ALLDAYS,AFTERNOON,0.39987234
EG_WIND,2020,INDIA,WR,2028,MONSOON,ALLDAYS,AFTERNOON,0.39987234
EG_WIND,2020,INDIA,WR,2029,MONSOON,ALLDAYS,AFTERNOON,0.39987234
EG_WIND,2020,INDIA,WR,2030,MONSOON,ALLDAYS,AFTERNOON,0.39987234
EG_WIND,2020,INDIA,WR,2031,MONSOON,ALLDAYS,AFTERNOON,0.39987234
EG_WIND,2020,INDIA,SR,2021,MONSOON,ALLDAYS,AFTERNOON,0.409282093
EG_WIND,2020,INDIA,SR,2022,MONSOON,ALLDAYS,AFTERNOON,0.409282093
EG_WIND,2020,INDIA,SR,2023,MONSOON,ALLDAYS,AFTERNOON,0.409282093
EG_WIND,2020,INDIA,SR,2024,MONSOON,ALLDAYS,AFTERNOON,0.409282093
EG_WIND,2020,INDIA,SR,2025,MONSOON,ALLDAYS,AFTERNOON,0.409282093
EG_WIND,2020,INDIA,SR,2026,MONSOON,ALLDAYS,AFTERNOON,0.409282093
EG_WIND,2020,INDIA,SR,2027,MONSOON,ALLDAYS,AFTERNOON,0.409282093
EG_WIND,2020,INDIA,SR,2028,MONSOON,ALLDAYS,AFTERNOON,0.409282093
EG_WIND,2020,INDIA,SR,2029,MONSOON,ALLDAYS,AFTERNOON,0.409282093
EG_WIND,2020,INDIA,SR,2030,MONSOON,ALLDAYS,AFTERNOON,0.409282093
EG_WIND,2020,INDIA,SR,2031,MONSOON,ALLDAYS,AFTERNOON,0.409282093
EG_WIND,2020,INDIA,ER,2021,MONSOON,ALLDAYS,AFTERNOON,0.403861158
EG_WIND,2020,INDIA,ER,2022,MONSOON,ALLDAYS,AFTERNOON,0.403861158
EG_WIND,2020,INDIA,ER,2023,MONSOON,ALLDAYS,AFTERNOON,0.403861158
EG_WIND,2020,INDIA,ER,2024,MONSOON,ALLDAYS,AFTERNOON,0.403861158
EG_WIND,2020,INDIA,ER,2025,MONSOON,ALLDAYS,AFTERNOON,0.403861158
EG_WIND,2020,INDIA,ER,2026,MONSOON,ALLDAYS,AFTERNOON,0.403861158
EG_WIND,2020,INDIA,ER,2027,MONSOON,ALLDAYS,AFTERNOON,0.403861158
EG_WIND,2020,INDIA,ER,2028,MONSOON,ALLDAYS,AFTERNOON,0.403861158
EG_WIND,2020,INDIA,ER,2029,MONSOON,ALLDAYS,AFTERNOON,0.403861158
EG_WIND,2020,INDIA,ER,2030,MONSOON,ALLDAYS,AFTERNOON,0.403861158
EG_WIND,2020,INDIA,ER,2031,MONSOON,ALLDAYS,AFTERNOON,0.403861158
EG_WIND,2020,INDIA,NER,2021,MONSOON,ALLDAYS,AFTERNOON,0.403861158
EG_WIND,2020,INDIA,NER,2022,MONSOON,ALLDAYS,AFTERNOON,0.403861158
EG_WIND,2020,INDIA,NER,2023,MONSOON,ALLDAYS,AFTERNOON,0.403861158
EG_WIND,2020,INDIA,NER,2024,MONSOON,ALLDAYS,AFTERNOON,0.403861158
EG_WIND,2020,INDIA,NER,2025,MONSOON,ALLDAYS,AFTERNOON,0.403861158
EG_WIND,2020,INDIA,NER,2026,MONSOON,ALLDAYS,AFTERNOON,0.403861158
EG_WIND,2020,INDIA,NER,2027,MONSOON,ALLDAYS,AFTERNOON,0.403861158
EG_WIND,2020,INDIA,NER,2028,MONSOON,ALLDAYS,AFTERNOON,0.403861158
EG_WIND,2020,INDIA,NER,2029,MONSOON,ALLDAYS,AFTERNOON,0.403861158
EG_WIND,2020,INDIA,NER,2030,MONSOON,ALLDAYS,AFTERNOON,0.403861158
EG_WIND,2020,INDIA,NER,2031,MONSOON,ALLDAYS,AFTERNOON,0.403861158
EG_WIND,2020,INDIA,NR,2021,MONSOON,ALLDAYS,EVENING,0.274933577
EG_WIND,2020,INDIA,NR,2022,MONSOON,ALLDAYS,EVENING,0.274933577
EG_WIND,2020,INDIA,NR,2023,MONSOON,ALLDAYS,EVENING,0.274933577
EG_WIND,2020,INDIA,NR,2024,MONSOON,ALLDAYS,EVENING,0.274933577
EG_WIND,2020,INDIA,NR,2025,MONSOON,ALLDAYS,EVENING,0.274933577
EG_WIND,2020,INDIA,NR,2026,MONSOON,ALLDAYS,EVENING,0.274933577
EG_WIND,2020,INDIA,NR,2027,MONSOON,ALLDAYS,EVENING,0.274933577
EG_WIND,2020,INDIA,NR,2028,MONSOON,ALLDAYS,EVENING,0.274933577
EG_WIND,2020,INDIA,NR,2029,MONSOON,ALLDAYS,EVENING,0.274933577
EG_WIND,2020,INDIA,NR,2030,MONSOON,ALLDAYS,EVENING,0.274933577
EG_WIND,2020,INDIA,NR,2031,MONSOON,ALLDAYS,EVENING,0.274933577
EG_WIND,2020,INDIA,WR,2021,MONSOON,ALLDAYS,EVENING,0.379808651
EG_WIND,2020,INDIA,WR,2022,MONSOON,ALLDAYS,EVENING,0.379808651
EG_WIND,2020,INDIA,WR,2023,MONSOON,ALLDAYS,EVENING,0.379808651
EG_WIND,2020,INDIA,WR,2024,MONSOON,ALLDAYS,EVENING,0.379808651
EG_WIND,2020,INDIA,WR,2025,MONSOON,ALLDAYS,EVENING,0.379808651
EG_WIND,2020,INDIA,WR,2026,MONSOON,ALLDAYS,EVENING,0.379808651
EG_WIND,2020,INDIA,WR,2027,MONSOON,ALLDAYS,EVENING,0.379808651
EG_WIND,2020,INDIA,WR,2028,MONSOON,ALLDAYS,EVENING,0.379808651
EG_WIND,2020,INDIA,WR,2029,MONSOON,ALLDAYS,EVENING,0.379808651
EG_WIND,2020,INDIA,WR,2030,MONSOON,ALLDAYS,EVENING,0.379808651
EG_WIND,2020,INDIA,WR,2031,MONSOON,ALLDAYS,EVENING,0.379808651
EG_WIND,2020,INDIA,SR,2021,MONSOON,ALLDAYS,EVENING,0.367311302
EG_WIND,2020,INDIA,SR,2022,MONSOON,ALLDAYS,EVENING,0.367311302
EG_WIND,2020,INDIA,SR,2023,MONSOON,ALLDAYS,EVENING,0.367311302
EG_WIND,2020,INDIA,SR,2024,MONSOON,ALLDAYS,EVENING,0.367311302
EG_WIND,2020,INDIA,SR,2025,MONSOON,ALLDAYS,EVENING,0.367311302
EG_WIND,2020,INDIA,SR,2026,MONSOON,ALLDAYS,EVENING,0.367311302
EG_WIND,2020,INDIA,SR,2027,MONSOON,ALLDAYS,EVENING,0.367311302
EG_WIND,2020,INDIA,SR,2028,MONSOON,ALLDAYS,EVENING,0.367311302
EG_WIND,2020,INDIA,SR,2029,MONSOON,ALLDAYS,EVENING,0.367311302
EG_WIND,2020,INDIA,SR,2030,MONSOON,ALLDAYS,EVENING,0.367311302
EG_WIND,2020,INDIA,SR,2031,MONSOON,ALLDAYS,EVENING,0.367311302
EG_WIND,2020,INDIA,ER,2021,MONSOON,ALLDAYS,EVENING,0.438324159
EG_WIND,2020,INDIA,ER,2022,MONSOON,ALLDAYS,EVENING,0.438324159
EG_WIND,2020,INDIA,ER,2023,MONSOON,ALLDAYS,EVENING,0.438324159
EG_WIND,2020,INDIA,ER,2024,MONSOON,ALLDAYS,EVENING,0.438324159
EG_WIND,2020,INDIA,ER,2025,MONSOON,ALLDAYS,EVENING,0.438324159
EG_WIND,2020,INDIA,ER,2026,MONSOON,ALLDAYS,EVENING,0.438324159
EG_WIND,2020,INDIA,ER,2027,MONSOON,ALLDAYS,EVENING,0.438324159
EG_WIND,2020,INDIA,ER,2028,MONSOON,ALLDAYS,EVENING,0.438324159
EG_WIND,2020,INDIA,ER,2029,MONSOON,ALLDAYS,EVENING,0.438324159
EG_WIND,2020,INDIA,ER,2030,MONSOON,ALLDAYS,EVENING,0.438324159
EG_WIND,2020,INDIA,ER,2031,MONSOON,ALLDAYS,EVENING,0.438324159
EG_WIND,2020,INDIA,NER,2021,MONSOON,ALLDAYS,EVENING,0.438324159
EG_WIND,2020,INDIA,NER,2022,MONSOON,ALLDAYS,EVENING,0.438324159
EG_WIND,2020,INDIA,NER,2023,MONSOON,ALLDAYS,EVENING,0.438324159
EG_WIND,2020,INDIA,NER,2024,MONSOON,ALLDAYS,EVENING,0.438324159
EG_WIND,2020,INDIA,NER,2025,MONSOON,ALLDAYS,EVENING,0.438324159
EG_WIND,2020,INDIA,NER,2026,MONSOON,ALLDAYS,EVENING,0.438324159
EG_WIND,2020,INDIA,NER,2027,MONSOON,ALLDAYS,EVENING,0.438324159
EG_WIND,2020,INDIA,NER,2028,MONSOON,ALLDAYS,EVENING,0.438324159
EG_WIND,2020,INDIA,NER,2029,MONSOON,ALLDAYS,EVENING,0.438324159
