ServiceTech,ConsumerType1,ModelGeography,SubGeography1,SubGeography2,Year,EfficiencyLevelName,EfficiencySplitShare
FR_DIRECTCOOL,RURAL,INDIA,NR,UK,2027,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,NR,UK,2027,4STARDC,0.213171916
FR_FROSTFREE,RURAL,INDIA,NR,UK,2027,2STARFF,0.181848856
FR_FROSTFREE,RURAL,INDIA,NR,UK,2027,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,NR,UK,2027,4STARFF,0.218151144
LIGHT_ELEC,RURAL,INDIA,NR,UP,2027,INCAND,0.011804614
LIGHT_ELEC,RURAL,INDIA,NR,UP,2027,LED,0.988195386
AC,RURAL,INDIA,NR,UP,2027,3STARAC,0.409987143
AC,RURAL,INDIA,NR,UP,2027,4STARAC,0.35
AC,RURAL,INDIA,NR,UP,2027,5STARAC,0.240012857
FR_DIRECTCOOL,RURAL,INDIA,NR,UP,2027,2STARDC,0.183834525
FR_DIRECTCOOL,RURAL,INDIA,NR,UP,2027,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,NR,UP,2027,4STARDC,0.216165475
FR_FROSTFREE,RURAL,INDIA,NR,UP,2027,2STARFF,0.17904864
FR_FROSTFREE,RURAL,INDIA,NR,UP,2027,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,NR,UP,2027,4STARFF,0.22095136
LIGHT_ELEC,RURAL,INDIA,ER,SK,2027,INCAND,0.011306927
LIGHT_ELEC,RURAL,INDIA,ER,SK,2027,LED,0.988693073
AC,RURAL,INDIA,ER,SK,2027,3STARAC,0.394948466
AC,RURAL,INDIA,ER,SK,2027,4STARAC,0.35
AC,RURAL,INDIA,ER,SK,2027,5STARAC,0.255051534
FR_DIRECTCOOL,RURAL,INDIA,ER,SK,2027,2STARDC,0.190219755
FR_DIRECTCOOL,RURAL,INDIA,ER,SK,2027,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,ER,SK,2027,4STARDC,0.209780245
FR_FROSTFREE,RURAL,INDIA,ER,SK,2027,2STARFF,0.185781613
FR_FROSTFREE,RURAL,INDIA,ER,SK,2027,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,ER,SK,2027,4STARFF,0.214218387
LIGHT_ELEC,RURAL,INDIA,ER,WB,2027,INCAND,0.011815496
LIGHT_ELEC,RURAL,INDIA,ER,WB,2027,LED,0.988184504
AC,RURAL,INDIA,ER,WB,2027,3STARAC,0.427301681
AC,RURAL,INDIA,ER,WB,2027,4STARAC,0.35
AC,RURAL,INDIA,ER,WB,2027,5STARAC,0.222698319
FR_DIRECTCOOL,RURAL,INDIA,ER,WB,2027,2STARDC,0.184927845
FR_DIRECTCOOL,RURAL,INDIA,ER,WB,2027,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,ER,WB,2027,4STARDC,0.215072155
FR_FROSTFREE,RURAL,INDIA,ER,WB,2027,2STARFF,0.179827853
FR_FROSTFREE,RURAL,INDIA,ER,WB,2027,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,ER,WB,2027,4STARFF,0.220172147
LIGHT_ELEC,URBAN,INDIA,SR,AP,2027,INCAND,0.0124408
LIGHT_ELEC,URBAN,INDIA,SR,AP,2027,LED,0.9875592
AC,URBAN,INDIA,SR,AP,2027,3STARAC,0.428251602
AC,URBAN,INDIA,SR,AP,2027,4STARAC,0.35
AC,URBAN,INDIA,SR,AP,2027,5STARAC,0.221748398
FR_DIRECTCOOL,URBAN,INDIA,SR,AP,2027,2STARDC,0.185644857
FR_DIRECTCOOL,URBAN,INDIA,SR,AP,2027,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,SR,AP,2027,4STARDC,0.214355143
FR_FROSTFREE,URBAN,INDIA,SR,AP,2027,2STARFF,0.180715709
FR_FROSTFREE,URBAN,INDIA,SR,AP,2027,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,SR,AP,2027,4STARFF,0.219284291
LIGHT_ELEC,URBAN,INDIA,NER,AS,2027,INCAND,0.012075796
LIGHT_ELEC,URBAN,INDIA,NER,AS,2027,LED,0.987924204
AC,URBAN,INDIA,NER,AS,2027,3STARAC,0.423928954
AC,URBAN,INDIA,NER,AS,2027,4STARAC,0.35
AC,URBAN,INDIA,NER,AS,2027,5STARAC,0.226071046
FR_DIRECTCOOL,URBAN,INDIA,NER,AS,2027,2STARDC,0.185945184
FR_DIRECTCOOL,URBAN,INDIA,NER,AS,2027,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,NER,AS,2027,4STARDC,0.214054816
FR_FROSTFREE,URBAN,INDIA,NER,AS,2027,2STARFF,0.180937965
FR_FROSTFREE,URBAN,INDIA,NER,AS,2027,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,NER,AS,2027,4STARFF,0.219062035
LIGHT_ELEC,URBAN,INDIA,ER,BR,2027,INCAND,0.012091429
LIGHT_ELEC,URBAN,INDIA,ER,BR,2027,LED,0.987908571
AC,URBAN,INDIA,ER,BR,2027,3STARAC,0.420358599
AC,URBAN,INDIA,ER,BR,2027,4STARAC,0.35
AC,URBAN,INDIA,ER,BR,2027,5STARAC,0.229641401
FR_DIRECTCOOL,URBAN,INDIA,ER,BR,2027,2STARDC,0.183759351
FR_DIRECTCOOL,URBAN,INDIA,ER,BR,2027,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,ER,BR,2027,4STARDC,0.216240649
FR_FROSTFREE,URBAN,INDIA,ER,BR,2027,2STARFF,0.178695291
FR_FROSTFREE,URBAN,INDIA,ER,BR,2027,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,ER,BR,2027,4STARFF,0.221304709
LIGHT_ELEC,URBAN,INDIA,WR,CG,2027,INCAND,0.011999071
LIGHT_ELEC,URBAN,INDIA,WR,CG,2027,LED,0.988000929
AC,URBAN,INDIA,WR,CG,2027,3STARAC,0.417539312
AC,URBAN,INDIA,WR,CG,2027,4STARAC,0.35
AC,URBAN,INDIA,WR,CG,2027,5STARAC,0.232460688
FR_DIRECTCOOL,URBAN,INDIA,WR,CG,2027,2STARDC,0.185238645
FR_DIRECTCOOL,URBAN,INDIA,WR,CG,2027,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,WR,CG,2027,4STARDC,0.214761355
FR_FROSTFREE,URBAN,INDIA,WR,CG,2027,2STARFF,0.180055936
FR_FROSTFREE,URBAN,INDIA,WR,CG,2027,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,WR,CG,2027,4STARFF,0.219944064
LIGHT_ELEC,URBAN,INDIA,NR,DL,2027,INCAND,0.012085408
LIGHT_ELEC,URBAN,INDIA,NR,DL,2027,LED,0.987914592
AC,URBAN,INDIA,NR,DL,2027,3STARAC,0.430566722
AC,URBAN,INDIA,NR,DL,2027,4STARAC,0.35
AC,URBAN,INDIA,NR,DL,2027,5STARAC,0.219433278
FR_DIRECTCOOL,URBAN,INDIA,NR,DL,2027,2STARDC,0.187447923
FR_DIRECTCOOL,URBAN,INDIA,NR,DL,2027,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,NR,DL,2027,4STARDC,0.212552077
FR_FROSTFREE,URBAN,INDIA,NR,DL,2027,2STARFF,0.182431658
FR_FROSTFREE,URBAN,INDIA,NR,DL,2027,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,NR,DL,2027,4STARFF,0.217568342
LIGHT_ELEC,URBAN,INDIA,WR,GA,2027,INCAND,0.011866807
LIGHT_ELEC,URBAN,INDIA,WR,GA,2027,LED,0.988133193
AC,URBAN,INDIA,WR,GA,2027,3STARAC,0.436329491
AC,URBAN,INDIA,WR,GA,2027,4STARAC,0.35
AC,URBAN,INDIA,WR,GA,2027,5STARAC,0.213670509
FR_DIRECTCOOL,URBAN,INDIA,WR,GA,2027,2STARDC,0.189876176
FR_DIRECTCOOL,URBAN,INDIA,WR,GA,2027,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,WR,GA,2027,4STARDC,0.210123824
FR_FROSTFREE,URBAN,INDIA,WR,GA,2027,2STARFF,0.185504073
FR_FROSTFREE,URBAN,INDIA,WR,GA,2027,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,WR,GA,2027,4STARFF,0.214495927
LIGHT_ELEC,URBAN,INDIA,WR,GJ,2027,INCAND,0.012179114
LIGHT_ELEC,URBAN,INDIA,WR,GJ,2027,LED,0.987820886
AC,URBAN,INDIA,WR,GJ,2027,3STARAC,0.42918197
AC,URBAN,INDIA,WR,GJ,2027,4STARAC,0.35
AC,URBAN,INDIA,WR,GJ,2027,5STARAC,0.22081803
FR_DIRECTCOOL,URBAN,INDIA,WR,GJ,2027,2STARDC,0.186606629
FR_DIRECTCOOL,URBAN,INDIA,WR,GJ,2027,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,WR,GJ,2027,4STARDC,0.213393371
FR_FROSTFREE,URBAN,INDIA,WR,GJ,2027,2STARFF,0.181636194
FR_FROSTFREE,URBAN,INDIA,WR,GJ,2027,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,WR,GJ,2027,4STARFF,0.218363806
LIGHT_ELEC,URBAN,INDIA,NR,HP,2027,INCAND,0.012239177
LIGHT_ELEC,URBAN,INDIA,NR,HP,2027,LED,0.987760823
AC,URBAN,INDIA,NR,HP,2027,3STARAC,0.420408729
AC,URBAN,INDIA,NR,HP,2027,4STARAC,0.35
AC,URBAN,INDIA,NR,HP,2027,5STARAC,0.229591271
FR_DIRECTCOOL,URBAN,INDIA,NR,HP,2027,2STARDC,0.18650856
FR_DIRECTCOOL,URBAN,INDIA,NR,HP,2027,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,NR,HP,2027,4STARDC,0.21349144
FR_FROSTFREE,URBAN,INDIA,NR,HP,2027,2STARFF,0.181349876
FR_FROSTFREE,URBAN,INDIA,NR,HP,2027,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,NR,HP,2027,4STARFF,0.218650124
LIGHT_ELEC,URBAN,INDIA,NR,HR,2027,INCAND,0.012362165
LIGHT_ELEC,URBAN,INDIA,NR,HR,2027,LED,0.987637835
AC,URBAN,INDIA,NR,HR,2027,3STARAC,0.427028409
AC,URBAN,INDIA,NR,HR,2027,4STARAC,0.35
AC,URBAN,INDIA,NR,HR,2027,5STARAC,0.222971591
FR_DIRECTCOOL,URBAN,INDIA,NR,HR,2027,2STARDC,0.186548307
FR_DIRECTCOOL,URBAN,INDIA,NR,HR,2027,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,NR,HR,2027,4STARDC,0.213451693
FR_FROSTFREE,URBAN,INDIA,NR,HR,2027,2STARFF,0.181473482
FR_FROSTFREE,URBAN,INDIA,NR,HR,2027,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,NR,HR,2027,4STARFF,0.218526518
LIGHT_ELEC,URBAN,INDIA,ER,JH,2027,INCAND,0.012342635
LIGHT_ELEC,URBAN,INDIA,ER,JH,2027,LED,0.987657365
AC,URBAN,INDIA,ER,JH,2027,3STARAC,0.433868545
AC,URBAN,INDIA,ER,JH,2027,4STARAC,0.35
AC,URBAN,INDIA,ER,JH,2027,5STARAC,0.216131455
FR_DIRECTCOOL,URBAN,INDIA,ER,JH,2027,2STARDC,0.183725936
FR_DIRECTCOOL,URBAN,INDIA,ER,JH,2027,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,ER,JH,2027,4STARDC,0.216274064
FR_FROSTFREE,URBAN,INDIA,ER,JH,2027,2STARFF,0.178451202
FR_FROSTFREE,URBAN,INDIA,ER,JH,2027,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,ER,JH,2027,4STARFF,0.221548798
LIGHT_ELEC,URBAN,INDIA,NR,JK,2027,INCAND,0.01235801
LIGHT_ELEC,URBAN,INDIA,NR,JK,2027,LED,0.98764199
AC,URBAN,INDIA,NR,JK,2027,3STARAC,0.425791282
AC,URBAN,INDIA,NR,JK,2027,4STARAC,0.35
AC,URBAN,INDIA,NR,JK,2027,5STARAC,0.224208718
FR_DIRECTCOOL,URBAN,INDIA,NR,JK,2027,2STARDC,0.186061563
FR_DIRECTCOOL,URBAN,INDIA,NR,JK,2027,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,NR,JK,2027,4STARDC,0.213938437
FR_FROSTFREE,URBAN,INDIA,NR,JK,2027,2STARFF,0.181017679
FR_FROSTFREE,URBAN,INDIA,NR,JK,2027,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,NR,JK,2027,4STARFF,0.218982321
LIGHT_ELEC,URBAN,INDIA,SR,KA,2027,INCAND,0.012216611
LIGHT_ELEC,URBAN,INDIA,SR,KA,2027,LED,0.987783389
AC,URBAN,INDIA,SR,KA,2027,3STARAC,0.429184257
AC,URBAN,INDIA,SR,KA,2027,4STARAC,0.35
AC,URBAN,INDIA,SR,KA,2027,5STARAC,0.220815743
FR_DIRECTCOOL,URBAN,INDIA,SR,KA,2027,2STARDC,0.186592689
FR_DIRECTCOOL,URBAN,INDIA,SR,KA,2027,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,SR,KA,2027,4STARDC,0.213407311
FR_FROSTFREE,URBAN,INDIA,SR,KA,2027,2STARFF,0.181699168
FR_FROSTFREE,URBAN,INDIA,SR,KA,2027,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,SR,KA,2027,4STARFF,0.218300832
LIGHT_ELEC,URBAN,INDIA,SR,KL,2027,INCAND,0.012035346
LIGHT_ELEC,URBAN,INDIA,SR,KL,2027,LED,0.987964654
AC,URBAN,INDIA,SR,KL,2027,3STARAC,0.429662708
AC,URBAN,INDIA,SR,KL,2027,4STARAC,0.35
AC,URBAN,INDIA,SR,KL,2027,5STARAC,0.220337292
FR_DIRECTCOOL,URBAN,INDIA,SR,KL,2027,2STARDC,0.187185272
FR_DIRECTCOOL,URBAN,INDIA,SR,KL,2027,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,SR,KL,2027,4STARDC,0.212814728
FR_FROSTFREE,URBAN,INDIA,SR,KL,2027,2STARFF,0.182085166
FR_FROSTFREE,URBAN,INDIA,SR,KL,2027,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,SR,KL,2027,4STARFF,0.217914834
LIGHT_ELEC,URBAN,INDIA,WR,MH,2027,INCAND,0.012098681
LIGHT_ELEC,URBAN,INDIA,WR,MH,2027,LED,0.987901319
AC,URBAN,INDIA,WR,MH,2027,3STARAC,0.424119498
AC,URBAN,INDIA,WR,MH,2027,4STARAC,0.35
AC,URBAN,INDIA,WR,MH,2027,5STARAC,0.225880502
FR_DIRECTCOOL,URBAN,INDIA,WR,MH,2027,2STARDC,0.185654773
FR_DIRECTCOOL,URBAN,INDIA,WR,MH,2027,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,WR,MH,2027,4STARDC,0.214345227
FR_FROSTFREE,URBAN,INDIA,WR,MH,2027,2STARFF,0.180572465
FR_FROSTFREE,URBAN,INDIA,WR,MH,2027,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,WR,MH,2027,4STARFF,0.219427535
LIGHT_ELEC,URBAN,INDIA,WR,MP,2027,INCAND,0.01191333
LIGHT_ELEC,URBAN,INDIA,WR,MP,2027,LED,0.98808667
AC,URBAN,INDIA,WR,MP,2027,3STARAC,0.420512581
AC,URBAN,INDIA,WR,MP,2027,4STARAC,0.35
AC,URBAN,INDIA,WR,MP,2027,5STARAC,0.229487419
FR_DIRECTCOOL,URBAN,INDIA,WR,MP,2027,2STARDC,0.185792355
FR_DIRECTCOOL,URBAN,INDIA,WR,MP,2027,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,WR,MP,2027,4STARDC,0.214207645
FR_FROSTFREE,URBAN,INDIA,WR,MP,2027,2STARFF,0.180695779
FR_FROSTFREE,URBAN,INDIA,WR,MP,2027,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,WR,MP,2027,4STARFF,0.219304221
LIGHT_ELEC,URBAN,INDIA,NER,NE,2027,INCAND,0.01226532
LIGHT_ELEC,URBAN,INDIA,NER,NE,2027,LED,0.98773468
AC,URBAN,INDIA,NER,NE,2027,3STARAC,0.419954306
AC,URBAN,INDIA,NER,NE,2027,4STARAC,0.35
AC,URBAN,INDIA,NER,NE,2027,5STARAC,0.230045694
FR_DIRECTCOOL,URBAN,INDIA,NER,NE,2027,2STARDC,0.185149647
FR_DIRECTCOOL,URBAN,INDIA,NER,NE,2027,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,NER,NE,2027,4STARDC,0.214850353
FR_FROSTFREE,URBAN,INDIA,NER,NE,2027,2STARFF,0.179949829
FR_FROSTFREE,URBAN,INDIA,NER,NE,2027,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,NER,NE,2027,4STARFF,0.220050171
LIGHT_ELEC,URBAN,INDIA,ER,OD,2027,INCAND,0.011949107
LIGHT_ELEC,URBAN,INDIA,ER,OD,2027,LED,0.988050893
AC,URBAN,INDIA,ER,OD,2027,3STARAC,0.423458598
AC,URBAN,INDIA,ER,OD,2027,4STARAC,0.35
AC,URBAN,INDIA,ER,OD,2027,5STARAC,0.226541402
FR_DIRECTCOOL,URBAN,INDIA,ER,OD,2027,2STARDC,0.186248369
FR_DIRECTCOOL,URBAN,INDIA,ER,OD,2027,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,ER,OD,2027,4STARDC,0.213751631
FR_FROSTFREE,URBAN,INDIA,ER,OD,2027,2STARFF,0.18120287
FR_FROSTFREE,URBAN,INDIA,ER,OD,2027,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,ER,OD,2027,4STARFF,0.21879713
LIGHT_ELEC,URBAN,INDIA,NR,PB,2027,INCAND,0.012016762
LIGHT_ELEC,URBAN,INDIA,NR,PB,2027,LED,0.987983238
AC,URBAN,INDIA,NR,PB,2027,3STARAC,0.432242254
AC,URBAN,INDIA,NR,PB,2027,4STARAC,0.35
AC,URBAN,INDIA,NR,PB,2027,5STARAC,0.217757746
FR_DIRECTCOOL,URBAN,INDIA,NR,PB,2027,2STARDC,0.189889629
FR_DIRECTCOOL,URBAN,INDIA,NR,PB,2027,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,NR,PB,2027,4STARDC,0.210110371
FR_FROSTFREE,URBAN,INDIA,NR,PB,2027,2STARFF,0.185151431
FR_FROSTFREE,URBAN,INDIA,NR,PB,2027,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,NR,PB,2027,4STARFF,0.214848569
LIGHT_ELEC,URBAN,INDIA,NR,RJ,2027,INCAND,0.012145697
LIGHT_ELEC,URBAN,INDIA,NR,RJ,2027,LED,0.987854303
AC,URBAN,INDIA,NR,RJ,2027,3STARAC,0.422666773
AC,URBAN,INDIA,NR,RJ,2027,4STARAC,0.35
AC,URBAN,INDIA,NR,RJ,2027,5STARAC,0.227333227
FR_DIRECTCOOL,URBAN,INDIA,NR,RJ,2027,2STARDC,0.18568555
FR_DIRECTCOOL,URBAN,INDIA,NR,RJ,2027,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,NR,RJ,2027,4STARDC,0.21431445
FR_FROSTFREE,URBAN,INDIA,NR,RJ,2027,2STARFF,0.180595203
FR_FROSTFREE,URBAN,INDIA,NR,RJ,2027,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,NR,RJ,2027,4STARFF,0.219404797
LIGHT_ELEC,URBAN,INDIA,SR,TN,2027,INCAND,0.012045056
LIGHT_ELEC,URBAN,INDIA,SR,TN,2027,LED,0.987954944
AC,URBAN,INDIA,SR,TN,2027,3STARAC,0.430973158
AC,URBAN,INDIA,SR,TN,2027,4STARAC,0.35
AC,URBAN,INDIA,SR,TN,2027,5STARAC,0.219026842
FR_DIRECTCOOL,URBAN,INDIA,SR,TN,2027,2STARDC,0.186751672
FR_DIRECTCOOL,URBAN,INDIA,SR,TN,2027,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,SR,TN,2027,4STARDC,0.213248328
FR_FROSTFREE,URBAN,INDIA,SR,TN,2027,2STARFF,0.181828722
FR_FROSTFREE,URBAN,INDIA,SR,TN,2027,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,SR,TN,2027,4STARFF,0.218171278
LIGHT_ELEC,URBAN,INDIA,SR,TS,2027,INCAND,0.0122631
LIGHT_ELEC,URBAN,INDIA,SR,TS,2027,LED,0.9877369
AC,URBAN,INDIA,SR,TS,2027,3STARAC,0.424135442
AC,URBAN,INDIA,SR,TS,2027,4STARAC,0.35
AC,URBAN,INDIA,SR,TS,2027,5STARAC,0.225864558
FR_DIRECTCOOL,URBAN,INDIA,SR,TS,2027,2STARDC,0.185662243
FR_DIRECTCOOL,URBAN,INDIA,SR,TS,2027,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,SR,TS,2027,4STARDC,0.214337757
FR_FROSTFREE,URBAN,INDIA,SR,TS,2027,2STARFF,0.180824419
FR_FROSTFREE,URBAN,INDIA,SR,TS,2027,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,SR,TS,2027,4STARFF,0.219175581
LIGHT_ELEC,URBAN,INDIA,NR,UK,2027,INCAND,0.011914122
LIGHT_ELEC,URBAN,INDIA,NR,UK,2027,LED,0.988085878
AC,URBAN,INDIA,NR,UK,2027,3STARAC,0.416255829
AC,URBAN,INDIA,NR,UK,2027,4STARAC,0.35
AC,URBAN,INDIA,NR,UK,2027,5STARAC,0.233744171
FR_DIRECTCOOL,URBAN,INDIA,NR,UK,2027,2STARDC,0.186641435
FR_DIRECTCOOL,URBAN,INDIA,NR,UK,2027,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,NR,UK,2027,4STARDC,0.213358565
FR_FROSTFREE,URBAN,INDIA,NR,UK,2027,2STARFF,0.18152327
FR_FROSTFREE,URBAN,INDIA,NR,UK,2027,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,NR,UK,2027,4STARFF,0.21847673
LIGHT_ELEC,URBAN,INDIA,NR,UP,2027,INCAND,0.011995239
LIGHT_ELEC,URBAN,INDIA,NR,UP,2027,LED,0.988004761
AC,URBAN,INDIA,NR,UP,2027,3STARAC,0.421349972
AC,URBAN,INDIA,NR,UP,2027,4STARAC,0.35
AC,URBAN,INDIA,NR,UP,2027,5STARAC,0.228650028
FR_DIRECTCOOL,URBAN,INDIA,NR,UP,2027,2STARDC,0.185182486
FR_DIRECTCOOL,URBAN,INDIA,NR,UP,2027,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,NR,UP,2027,4STARDC,0.214817514
FR_FROSTFREE,URBAN,INDIA,NR,UP,2027,2STARFF,0.179949386
FR_FROSTFREE,URBAN,INDIA,NR,UP,2027,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,NR,UP,2027,4STARFF,0.220050614
LIGHT_ELEC,URBAN,INDIA,ER,SK,2027,INCAND,0.012441218
LIGHT_ELEC,URBAN,INDIA,ER,SK,2027,LED,0.987558782
AC,URBAN,INDIA,ER,SK,2027,3STARAC,0.390764604
AC,URBAN,INDIA,ER,SK,2027,4STARAC,0.35
AC,URBAN,INDIA,ER,SK,2027,5STARAC,0.259235396
FR_DIRECTCOOL,URBAN,INDIA,ER,SK,2027,2STARDC,0.184380429
FR_DIRECTCOOL,URBAN,INDIA,ER,SK,2027,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,ER,SK,2027,4STARDC,0.215619571
FR_FROSTFREE,URBAN,INDIA,ER,SK,2027,2STARFF,0.179569502
FR_FROSTFREE,URBAN,INDIA,ER,SK,2027,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,ER,SK,2027,4STARFF,0.220430498
LIGHT_ELEC,URBAN,INDIA,ER,WB,2027,INCAND,0.011955644
LIGHT_ELEC,URBAN,INDIA,ER,WB,2027,LED,0.988044356
AC,URBAN,INDIA,ER,WB,2027,3STARAC,0.426759365
AC,URBAN,INDIA,ER,WB,2027,4STARAC,0.35
AC,URBAN,INDIA,ER,WB,2027,5STARAC,0.223240635
FR_DIRECTCOOL,URBAN,INDIA,ER,WB,2027,2STARDC,0.185062988
FR_DIRECTCOOL,URBAN,INDIA,ER,WB,2027,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,ER,WB,2027,4STARDC,0.214937012
FR_FROSTFREE,URBAN,INDIA,ER,WB,2027,2STARFF,0.179969891
FR_FROSTFREE,URBAN,INDIA,ER,WB,2027,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,ER,WB,2027,4STARFF,0.220030109
LIGHT_ELEC,RURAL,INDIA,SR,AP,2028,INCAND,0.01400095
LIGHT_ELEC,RURAL,INDIA,SR,AP,2028,LED,0.98599905
AC,RURAL,INDIA,SR,AP,2028,3STARAC,0.412822853
AC,RURAL,INDIA,SR,AP,2028,4STARAC,0.35
AC,RURAL,INDIA,SR,AP,2028,5STARAC,0.237177147
FR_DIRECTCOOL,RURAL,INDIA,SR,AP,2028,2STARDC,0.182089833
FR_DIRECTCOOL,RURAL,INDIA,SR,AP,2028,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,SR,AP,2028,4STARDC,0.217910167
FR_FROSTFREE,RURAL,INDIA,SR,AP,2028,2STARFF,0.175879336
FR_FROSTFREE,RURAL,INDIA,SR,AP,2028,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,SR,AP,2028,4STARFF,0.224120664
LIGHT_ELEC,RURAL,INDIA,NER,AS,2028,INCAND,0.014144315
LIGHT_ELEC,RURAL,INDIA,NER,AS,2028,LED,0.985855685
AC,RURAL,INDIA,NER,AS,2028,3STARAC,0.407076841
AC,RURAL,INDIA,NER,AS,2028,4STARAC,0.35
AC,RURAL,INDIA,NER,AS,2028,5STARAC,0.242923159
FR_DIRECTCOOL,RURAL,INDIA,NER,AS,2028,2STARDC,0.178293893
FR_DIRECTCOOL,RURAL,INDIA,NER,AS,2028,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,NER,AS,2028,4STARDC,0.221706107
FR_FROSTFREE,RURAL,INDIA,NER,AS,2028,2STARFF,0.172075714
FR_FROSTFREE,RURAL,INDIA,NER,AS,2028,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,NER,AS,2028,4STARFF,0.227924286
LIGHT_ELEC,RURAL,INDIA,ER,BR,2028,INCAND,0.01406185
LIGHT_ELEC,RURAL,INDIA,ER,BR,2028,LED,0.98593815
AC,RURAL,INDIA,ER,BR,2028,3STARAC,0.397896538
AC,RURAL,INDIA,ER,BR,2028,4STARAC,0.35
AC,RURAL,INDIA,ER,BR,2028,5STARAC,0.252103462
FR_DIRECTCOOL,RURAL,INDIA,ER,BR,2028,2STARDC,0.177754644
FR_DIRECTCOOL,RURAL,INDIA,ER,BR,2028,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,ER,BR,2028,4STARDC,0.222245356
FR_FROSTFREE,RURAL,INDIA,ER,BR,2028,2STARFF,0.171491454
FR_FROSTFREE,RURAL,INDIA,ER,BR,2028,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,ER,BR,2028,4STARFF,0.228508546
LIGHT_ELEC,RURAL,INDIA,WR,CG,2028,INCAND,0.013989175
LIGHT_ELEC,RURAL,INDIA,WR,CG,2028,LED,0.986010825
AC,RURAL,INDIA,WR,CG,2028,3STARAC,0.388345708
AC,RURAL,INDIA,WR,CG,2028,4STARAC,0.35
AC,RURAL,INDIA,WR,CG,2028,5STARAC,0.261654292
FR_DIRECTCOOL,RURAL,INDIA,WR,CG,2028,2STARDC,0.180365807
